 Date,CCMP_EC Open,CCMP_EC Low,CCMP_EC High,CCMP_EC Close,CCMP_EC Adj. Close
10/7/2019,"7,956.41","7,942.08","8,013.31","7,956.29","7,956.29"
10/4/2019,"7,908.44","7,899.39","7,986.62","7,982.47","7,982.47"
10/3/2019,"7,787.02","7,700.00","7,872.27","7,872.27","7,872.27"
10/2/2019,"7,851.13","7,744.95","7,852.70","7,785.25","7,785.25"
10/1/2019,"8,026.83","7,906.29","8,062.50","7,908.69","7,908.69"
9/30/2019,"7,964.09","7,949.63","8,012.16","7,999.34","7,999.34"
9/27/2019,"8,047.11","7,890.28","8,051.83","7,939.63","7,939.63"
9/26/2019,"8,070.12","7,991.02","8,072.11","8,030.66","8,030.66"
9/25/2019,"7,990.66","7,935.57","8,095.00","8,077.38","8,077.38"
9/24/2019,"8,147.23","7,969.65","8,158.84","7,993.63","7,993.63"
9/23/2019,"8,106.49","8,085.34","8,135.81","8,112.46","8,112.46"
9/20/2019,"8,184.88","8,086.16","8,202.82","8,117.67","8,117.67"
9/19/2019,"8,193.59","8,174.32","8,237.43","8,182.88","8,182.88"
9/18/2019,"8,174.62","8,086.22","8,179.87","8,177.39","8,177.39"
9/17/2019,"8,148.65","8,139.82","8,188.23","8,186.02","8,186.02"
9/16/2019,"8,121.64","8,121.25","8,165.32","8,153.54","8,153.54"
9/13/2019,"8,190.57","8,165.47","8,210.20","8,176.71","8,176.71"
9/12/2019,"8,206.58","8,176.73","8,243.80","8,194.47","8,194.47"
9/11/2019,"8,091.68","8,081.56","8,169.68","8,169.68","8,169.68"
9/10/2019,"8,049.98","8,001.69","8,086.53","8,084.15","8,084.15"
9/9/2019,"8,130.91","8,052.35","8,131.65","8,087.44","8,087.44"
9/6/2019,"8,125.58","8,098.52","8,134.39","8,103.07","8,103.07"
9/5/2019,"8,061.29","8,061.29","8,134.42","8,116.83","8,116.83"
9/4/2019,"7,949.81","7,928.94","7,981.41","7,976.88","7,976.88"
9/3/2019,"7,906.44","7,847.32","7,940.37","7,874.16","7,874.16"
8/30/2019,"8,015.16","7,914.74","8,017.91","7,962.88","7,962.88"
8/29/2019,"7,945.78","7,925.83","7,992.29","7,973.39","7,973.39"
8/28/2019,"7,798.35","7,766.67","7,866.87","7,856.88","7,856.88"
8/27/2019,"7,908.78","7,795.18","7,916.83","7,826.95","7,826.95"
8/26/2019,"7,829.58","7,789.05","7,856.04","7,853.73","7,853.73"
8/23/2019,"7,943.65","7,730.77","8,005.34","7,751.77","7,751.77"
8/22/2019,"8,038.79","7,937.13","8,048.58","7,991.39","7,991.39"
8/21/2019,"8,017.07","7,998.50","8,036.94","8,020.21","8,020.21"
8/20/2019,"7,989.36","7,948.09","8,010.58","7,948.56","7,948.56"
8/19/2019,"8,006.18","7,974.36","8,026.75","8,002.81","8,002.81"
8/16/2019,"7,828.35","7,828.35","7,907.52","7,895.99","7,895.99"
8/15/2019,"7,790.20","7,716.55","7,805.93","7,766.62","7,766.62"
8/14/2019,"7,877.33","7,762.87","7,900.28","7,773.94","7,773.94"
8/13/2019,"7,863.41","7,851.58","8,065.24","8,016.36","8,016.36"
8/12/2019,"7,907.49","7,833.79","7,924.99","7,863.41","7,863.41"
8/9/2019,"7,997.19","7,910.35","8,020.56","7,959.14","7,959.14"
8/8/2019,"7,921.59","7,896.15","8,041.12","8,039.16","8,039.16"
8/7/2019,"7,747.27","7,702.42","7,881.38","7,862.83","7,862.83"
8/6/2019,"7,804.51","7,739.57","7,845.01","7,833.27","7,833.27"
8/5/2019,"7,823.33","7,662.90","7,836.45","7,726.04","7,726.04"
8/2/2019,"8,056.42","7,953.67","8,068.80","8,004.07","8,004.07"
8/1/2019,"8,190.56","8,080.52","8,311.04","8,111.12","8,111.12"
7/31/2019,"8,290.80","8,110.02","8,299.83","8,175.42","8,175.42"
7/30/2019,"8,231.77","8,228.02","8,295.46","8,273.61","8,273.61"
7/29/2019,"8,325.10","8,247.37","8,325.28","8,293.33","8,293.33"
7/26/2019,"8,294.30","8,291.12","8,339.64","8,330.21","8,330.21"
7/25/2019,"8,294.68","8,233.40","8,295.95","8,238.54","8,238.54"
7/24/2019,"8,227.36","8,226.50","8,321.81","8,321.50","8,321.50"
7/23/2019,"8,242.50","8,193.89","8,251.83","8,251.40","8,251.40"
7/22/2019,"8,171.99","8,171.54","8,218.42","8,204.14","8,204.14"
7/19/2019,"8,241.34","8,144.63","8,245.78","8,146.49","8,146.49"
7/18/2019,"8,151.76","8,135.12","8,215.58","8,207.24","8,207.24"
7/17/2019,"8,224.00","8,184.66","8,230.67","8,185.21","8,185.21"
7/16/2019,"8,251.66","8,204.23","8,259.75","8,222.80","8,222.80"
7/15/2019,"8,263.18","8,236.27","8,264.78","8,258.18","8,258.18"
7/12/2019,"8,209.20","8,201.52","8,245.66","8,244.14","8,244.14"
7/11/2019,"8,219.28","8,171.63","8,226.18","8,196.04","8,196.04"
7/10/2019,"8,183.19","8,160.56","8,228.60","8,202.53","8,202.53"
7/9/2019,"8,061.41","8,061.32","8,146.98","8,141.73","8,141.73"
7/8/2019,"8,112.91","8,078.39","8,112.91","8,098.38","8,098.38"
7/5/2019,"8,123.28","8,093.66","8,171.97","8,161.79","8,161.79"
7/3/2019,"8,129.57","8,122.34","8,170.23","8,170.23","8,170.23"
7/2/2019,"8,086.65","8,063.10","8,109.37","8,109.09","8,109.09"
7/1/2019,"8,145.85","8,059.29","8,150.45","8,091.16","8,091.16"
6/28/2019,"7,988.76","7,961.46","8,010.15","8,006.24","8,006.24"
6/27/2019,"7,939.36","7,935.47","7,976.58","7,967.76","7,967.76"
6/26/2019,"7,933.93","7,903.07","7,974.28","7,909.97","7,909.97"
6/25/2019,"8,005.27","7,879.15","8,007.31","7,884.72","7,884.72"
6/24/2019,"8,040.58","8,004.63","8,047.56","8,005.70","8,005.70"
6/21/2019,"8,028.69","8,011.20","8,073.02","8,031.71","8,031.71"
6/20/2019,"8,087.45","7,996.87","8,088.88","8,051.34","8,051.34"
6/19/2019,"7,970.26","7,930.38","7,998.59","7,987.32","7,987.32"
6/18/2019,"7,920.98","7,911.67","8,005.21","7,953.88","7,953.88"
6/17/2019,"7,819.43","7,812.61","7,865.98","7,845.02","7,845.02"
6/14/2019,"7,807.19","7,778.13","7,819.21","7,796.66","7,796.66"
6/13/2019,"7,822.56","7,813.60","7,848.36","7,837.13","7,837.13"
6/12/2019,"7,803.13","7,773.97","7,819.16","7,792.72","7,792.72"
6/11/2019,"7,901.04","7,798.63","7,909.99","7,822.57","7,822.57"
6/10/2019,"7,798.87","7,795.76","7,895.44","7,823.17","7,823.17"
6/7/2019,"7,652.97","7,647.91","7,767.02","7,742.10","7,742.10"
6/6/2019,"7,582.24","7,546.22","7,634.12","7,615.55","7,615.55"
6/5/2019,"7,585.68","7,498.17","7,589.47","7,575.48","7,575.48"
6/4/2019,"7,413.94","7,385.02","7,529.50","7,527.12","7,527.12"
6/3/2019,"7,441.22","7,292.22","7,457.66","7,333.02","7,333.02"
5/31/2019,"7,470.95","7,448.23","7,506.86","7,453.15","7,453.15"
5/30/2019,"7,565.46","7,527.66","7,595.90","7,567.72","7,567.72"
5/29/2019,"7,553.02","7,503.94","7,581.11","7,547.31","7,547.31"
5/28/2019,"7,655.66","7,603.76","7,693.74","7,607.35","7,607.35"
5/24/2019,"7,675.57","7,631.25","7,694.15","7,637.01","7,637.01"
5/23/2019,"7,660.72","7,585.32","7,665.15","7,628.28","7,628.28"
5/22/2019,"7,749.81","7,738.35","7,786.33","7,750.84","7,750.84"
5/21/2019,"7,765.57","7,752.92","7,804.44","7,785.72","7,785.72"
5/20/2019,"7,714.06","7,678.35","7,747.27","7,702.38","7,702.38"
5/17/2019,"7,829.03","7,810.35","7,918.71","7,816.28","7,816.28"
5/16/2019,"7,832.58","7,826.67","7,946.23","7,898.05","7,898.05"
5/15/2019,"7,682.80","7,682.24","7,838.72","7,822.15","7,822.15"
5/14/2019,"7,689.66","7,665.30","7,776.20","7,734.49","7,734.49"
5/13/2019,"7,720.07","7,627.23","7,760.83","7,647.02","7,647.02"
5/10/2019,"7,881.31","7,759.34","7,949.34","7,916.94","7,916.94"
5/9/2019,"7,853.21","7,796.16","7,929.78","7,910.59","7,910.59"
5/8/2019,"7,946.24","7,923.35","8,004.49","7,943.32","7,943.32"
5/7/2019,"8,043.52","7,899.02","8,070.97","7,963.76","7,963.76"
5/6/2019,"7,981.85","7,981.85","8,135.54","8,123.29","8,123.29"
5/3/2019,"8,092.88","8,084.80","8,164.71","8,164.00","8,164.00"
5/2/2019,"8,046.48","7,976.77","8,094.06","8,036.77","8,036.77"
5/1/2019,"8,132.93","8,048.23","8,146.00","8,049.64","8,049.64"
4/30/2019,"8,104.91","8,050.55","8,124.61","8,095.39","8,095.39"
4/29/2019,"8,147.65","8,136.41","8,176.08","8,161.85","8,161.85"
4/26/2019,"8,100.28","8,060.89","8,146.42","8,146.40","8,146.40"
4/25/2019,"8,150.85","8,075.41","8,151.85","8,118.68","8,118.68"
4/24/2019,"8,122.88","8,101.70","8,139.55","8,102.02","8,102.02"
4/23/2019,"8,026.74","8,023.81","8,128.88","8,120.82","8,120.82"
4/22/2019,"7,969.37","7,965.90","8,017.15","8,015.27","8,015.27"
4/19/2019,"7,998.06","7,998.06","7,998.06","7,998.06","7,998.06"
4/18/2019,"7,998.44","7,950.97","8,002.31","7,998.06","7,998.06"
4/17/2019,"8,044.97","7,973.38","8,052.40","7,996.08","7,996.08"
4/16/2019,"8,000.57","7,978.81","8,017.56","8,000.23","8,000.23"
4/15/2019,"7,987.16","7,933.56","7,993.33","7,976.01","7,976.01"
4/12/2019,"7,984.15","7,952.61","7,992.09","7,984.16","7,984.16"
4/11/2019,"7,975.20","7,933.41","7,975.20","7,947.36","7,947.36"
4/10/2019,"7,922.73","7,916.90","7,965.33","7,964.24","7,964.24"
4/9/2019,"7,924.77","7,897.61","7,945.55","7,909.28","7,909.28"
4/8/2019,"7,924.89","7,891.85","7,955.90","7,953.88","7,953.88"
4/5/2019,"7,914.51","7,909.14","7,940.45","7,938.69","7,938.69"
4/4/2019,"7,894.26","7,844.96","7,917.65","7,891.78","7,891.78"
4/3/2019,"7,891.18","7,870.90","7,938.26","7,895.55","7,895.55"
4/2/2019,"7,824.61","7,811.28","7,854.92","7,848.69","7,848.69"
4/1/2019,"7,800.24","7,777.10","7,831.45","7,828.91","7,828.91"
3/29/2019,"7,726.71","7,688.51","7,733.63","7,729.32","7,729.32"
3/28/2019,"7,660.07","7,619.82","7,689.16","7,669.17","7,669.17"
3/27/2019,"7,702.05","7,582.09","7,712.84","7,643.38","7,643.38"
3/26/2019,"7,700.00","7,649.21","7,738.17","7,691.52","7,691.52"
3/25/2019,"7,618.98","7,579.29","7,662.38","7,637.54","7,637.54"
3/22/2019,"7,800.25","7,642.57","7,817.83","7,642.67","7,642.67"
3/21/2019,"7,705.43","7,705.43","7,850.10","7,838.96","7,838.96"
3/20/2019,"7,721.95","7,674.04","7,779.24","7,728.97","7,728.97"
3/19/2019,"7,747.40","7,699.15","7,767.89","7,723.95","7,723.95"
3/18/2019,"7,696.38","7,677.74","7,737.67","7,714.48","7,714.48"
3/15/2019,"7,658.41","7,652.03","7,714.96","7,688.53","7,688.53"
3/14/2019,"7,644.79","7,627.02","7,653.10","7,630.91","7,630.91"
3/13/2019,"7,621.38","7,619.46","7,677.07","7,643.40","7,643.40"
3/12/2019,"7,571.85","7,560.46","7,611.13","7,591.03","7,591.03"
3/11/2019,"7,442.56","7,442.40","7,558.23","7,558.06","7,558.06"
3/8/2019,"7,334.35","7,332.92","7,411.52","7,408.14","7,408.14"
3/7/2019,"7,483.79","7,397.19","7,489.08","7,421.46","7,421.46"
3/6/2019,"7,575.38","7,499.87","7,579.02","7,505.92","7,505.92"
3/5/2019,"7,582.29","7,543.54","7,598.66","7,576.36","7,576.36"
3/4/2019,"7,636.62","7,501.56","7,643.66","7,577.57","7,577.57"
3/1/2019,"7,587.45","7,540.75","7,603.03","7,595.35","7,595.35"
2/28/2019,"7,533.31","7,516.48","7,561.90","7,532.53","7,532.53"
2/27/2019,"7,526.42","7,485.39","7,562.30","7,554.51","7,554.51"
2/26/2019,"7,535.29","7,524.31","7,573.22","7,549.30","7,549.30"
2/25/2019,"7,585.30","7,551.61","7,602.69","7,554.46","7,554.46"
2/22/2019,"7,481.63","7,479.01","7,527.55","7,527.55","7,527.55"
2/21/2019,"7,475.41","7,430.89","7,485.75","7,459.71","7,459.71"
2/20/2019,"7,490.31","7,455.25","7,513.70","7,489.07","7,489.07"
2/19/2019,"7,450.75","7,450.27","7,507.79","7,486.77","7,486.77"
2/15/2019,"7,468.57","7,440.26","7,477.28","7,472.41","7,472.41"
2/14/2019,"7,390.25","7,375.71","7,454.42","7,426.95","7,426.95"
2/13/2019,"7,437.46","7,413.84","7,461.66","7,420.38","7,420.38"
2/12/2019,"7,358.85","7,349.81","7,419.43","7,414.62","7,414.62"
2/11/2019,"7,327.37","7,290.03","7,343.56","7,307.90","7,307.90"
2/8/2019,"7,232.30","7,225.14","7,299.44","7,298.20","7,298.20"
2/7/2019,"7,316.50","7,235.05","7,336.74","7,288.35","7,288.35"
2/6/2019,"7,400.44","7,346.72","7,410.77","7,375.28","7,375.28"
2/5/2019,"7,356.34","7,355.36","7,408.69","7,402.08","7,402.08"
2/4/2019,"7,266.28","7,261.07","7,348.23","7,347.54","7,347.54"
2/1/2019,"7,256.37","7,243.41","7,299.94","7,263.87","7,263.87"
1/31/2019,"7,208.17","7,205.94","7,303.12","7,281.74","7,281.74"
1/30/2019,"7,094.79","7,065.57","7,201.31","7,183.08","7,183.08"
1/29/2019,"7,087.49","7,011.47","7,092.29","7,028.29","7,028.29"
1/28/2019,"7,075.01","7,034.25","7,086.30","7,085.69","7,085.69"
1/25/2019,"7,128.19","7,111.09","7,174.56","7,164.86","7,164.86"
1/24/2019,"7,042.25","7,029.95","7,078.96","7,073.46","7,073.46"
1/23/2019,"7,061.65","6,953.23","7,084.85","7,025.77","7,025.77"
1/22/2019,"7,109.57","6,979.81","7,110.16","7,020.36","7,020.36"
1/18/2019,"7,134.10","7,096.62","7,185.38","7,157.23","7,157.23"
1/17/2019,"7,034.69","7,034.69","7,034.69","7,034.69","7,034.69"
1/16/2019,"7,033.75","7,028.12","7,079.63","7,034.69","7,034.69"
1/15/2019,"6,931.39","6,928.12","7,025.85","7,023.83","7,023.83"
1/14/2019,"6,908.03","6,887.48","6,936.22","6,905.91","6,905.91"
1/11/2019,"6,986.07","6,986.07","6,986.07","6,986.07","6,986.07"
1/10/2019,"6,908.65","6,877.08","6,991.37","6,986.07","6,986.07"
1/9/2019,"6,923.06","6,899.56","6,985.22","6,957.08","6,957.08"
1/8/2019,"6,823.47","6,823.47","6,823.47","6,823.47","6,823.47"
1/7/2019,"6,757.53","6,741.40","6,855.60","6,823.47","6,823.47"
1/4/2019,"6,567.14","6,554.24","6,760.69","6,725.79","6,725.79"
1/3/2019,"6,584.77","6,457.13","6,600.21","6,463.50","6,463.50"
1/2/2019,"6,506.91","6,506.88","6,693.71","6,665.94","6,665.94"
12/31/2018,"6,658.85","6,582.65","6,659.96","6,635.28","6,635.28"
12/28/2018,"6,616.79","6,529.22","6,684.18","6,586.88","6,586.88"
12/27/2018,"6,457.19","6,336.97","6,583.01","6,579.49","6,579.49"
12/26/2018,"6,257.86","6,214.34","6,555.53","6,554.35","6,554.35"
12/24/2018,"6,278.49","6,190.17","6,355.18","6,192.92","6,192.92"
12/21/2018,"6,573.48","6,304.63","6,586.68","6,332.99","6,332.99"
12/20/2018,"6,636.83","6,636.83","6,636.83","6,636.83","6,636.83"
12/19/2018,"6,777.59","6,586.50","6,868.86","6,636.83","6,636.83"
12/18/2018,"6,809.81","6,733.71","6,847.27","6,783.91","6,783.91"
12/17/2018,"6,886.46","6,710.01","6,931.81","6,753.73","6,753.73"
12/14/2018,"6,986.37","6,898.99","7,027.17","6,910.66","6,910.66"
12/13/2018,"7,135.28","7,034.82","7,154.64","7,070.33","7,070.33"
12/12/2018,"7,127.00","7,096.56","7,197.29","7,098.31","7,098.31"
12/11/2018,"7,121.65","6,983.01","7,129.83","7,031.83","7,031.83"
12/10/2018,"6,959.63","6,878.98","7,047.62","7,020.52","7,020.52"
12/7/2018,"7,188.26","7,188.26","7,188.26","7,188.26","7,188.26"
12/6/2018,"7,017.05","6,984.34","7,189.52","7,188.26","7,188.26"
12/5/2018,"7,158.43","7,158.43","7,158.43","7,158.43","7,158.43"
12/4/2018,"7,407.95","7,150.11","7,421.11","7,158.43","7,158.43"
12/3/2018,"7,486.13","7,392.22","7,486.51","7,441.51","7,441.51"
11/30/2018,"7,279.30","7,255.68","7,332.79","7,330.54","7,330.54"
11/29/2018,"7,267.37","7,217.69","7,319.96","7,273.08","7,273.08"
11/28/2018,"7,135.08","7,090.98","7,292.71","7,291.59","7,291.59"
11/27/2018,"7,041.23","7,014.36","7,105.14","7,082.70","7,082.70"
11/26/2018,"7,026.50","7,003.12","7,083.93","7,081.85","7,081.85"
11/23/2018,"6,919.52","6,919.16","6,987.89","6,938.98","6,938.98"
11/22/2018,"6,972.25","6,972.25","6,972.25","6,972.25","6,972.25"
11/21/2018,"6,985.51","6,951.62","7,029.93","6,972.25","6,972.25"
11/20/2018,"6,867.43","6,830.76","6,994.75","6,908.82","6,908.82"
11/19/2018,"7,217.24","7,011.40","7,224.12","7,028.48","7,028.48"
11/16/2018,"7,193.60","7,171.70","7,274.86","7,247.87","7,247.87"
11/15/2018,"7,112.83","7,072.36","7,274.26","7,259.03","7,259.03"
11/14/2018,"7,265.39","7,101.17","7,285.57","7,136.39","7,136.39"
11/13/2018,"7,230.69","7,182.86","7,319.11","7,200.88","7,200.88"
11/12/2018,"7,364.05","7,193.77","7,371.09","7,200.87","7,200.87"
11/9/2018,"7,468.51","7,349.48","7,474.34","7,406.90","7,406.90"
11/8/2018,"7,544.17","7,499.71","7,566.93","7,530.89","7,530.89"
11/7/2018,"7,446.09","7,435.87","7,572.93","7,570.75","7,570.75"
11/6/2018,"7,326.07","7,320.89","7,400.64","7,375.96","7,375.96"
11/5/2018,"7,344.08","7,255.88","7,349.23","7,328.85","7,328.85"
11/2/2018,"7,424.02","7,298.68","7,466.53","7,356.99","7,356.99"
11/1/2018,"7,327.82","7,286.50","7,435.88","7,434.06","7,434.06"
10/31/2018,"7,276.62","7,270.63","7,368.49","7,305.90","7,305.90"
10/30/2018,"7,017.87","7,001.48","7,166.84","7,161.65","7,161.65"
10/29/2018,"7,272.42","6,922.83","7,295.61","7,050.29","7,050.29"
10/26/2018,"7,125.18","7,057.00","7,283.32","7,167.21","7,167.21"
10/25/2018,"7,197.49","7,178.54","7,364.82","7,318.34","7,318.34"
10/24/2018,"7,423.21","7,099.00","7,435.69","7,108.40","7,108.40"
10/23/2018,"7,328.55","7,260.13","7,472.58","7,437.54","7,437.54"
10/22/2018,"7,486.74","7,424.74","7,520.53","7,468.63","7,468.63"
10/19/2018,"7,530.15","7,428.30","7,582.89","7,449.03","7,449.03"
10/18/2018,"7,616.47","7,452.46","7,616.86","7,485.14","7,485.14"
10/17/2018,"7,669.26","7,563.09","7,670.49","7,642.70","7,642.70"
10/16/2018,"7,501.78","7,493.44","7,658.14","7,645.49","7,645.49"
10/15/2018,"7,473.33","7,400.07","7,500.93","7,430.74","7,430.74"
10/12/2018,"7,507.84","7,368.33","7,516.69","7,496.89","7,496.89"
10/11/2018,"7,388.07","7,274.04","7,493.21","7,329.06","7,329.06"
10/10/2018,"7,694.08","7,420.56","7,701.20","7,422.05","7,422.05"
10/9/2018,"7,728.51","7,718.95","7,799.75","7,738.02","7,738.02"
10/8/2018,"7,747.10","7,654.84","7,797.32","7,735.95","7,735.95"
10/5/2018,"7,874.76","7,715.97","7,902.67","7,788.45","7,788.45"
10/4/2018,"7,993.33","7,833.16","7,997.17","7,879.51","7,879.51"
10/3/2018,"8,034.65","8,012.03","8,053.93","8,025.09","8,025.09"
10/2/2018,"8,024.48","7,983.99","8,054.15","7,999.55","7,999.55"
10/1/2018,"8,091.50","8,019.77","8,107.38","8,037.30","8,037.30"
9/28/2018,"8,024.50","8,015.86","8,065.06","8,046.35","8,046.35"
9/27/2018,"8,021.22","8,017.91","8,071.56","8,041.97","8,041.97"
9/26/2018,"8,011.68","7,982.77","8,067.03","7,990.37","7,990.37"
9/25/2018,"8,001.59","7,979.29","8,014.12","8,007.47","8,007.47"
9/24/2018,"7,939.38","7,912.47","7,997.90","7,993.25","7,993.25"
9/21/2018,"8,041.69","7,979.67","8,057.26","7,986.95","7,986.95"
9/20/2018,"7,993.53","7,986.40","8,039.06","8,028.23","8,028.23"
9/19/2018,"7,962.55","7,917.73","7,976.13","7,950.04","7,950.04"
9/18/2018,"7,903.57","7,901.01","7,986.10","7,956.11","7,956.11"
9/17/2018,"7,992.21","7,890.07","8,002.78","7,895.79","7,895.79"
9/14/2018,"8,026.16","7,979.78","8,040.83","8,010.04","8,010.04"
9/13/2018,"7,999.93","7,989.85","8,037.51","8,013.71","8,013.71"
9/12/2018,"7,958.87","7,884.05","7,965.39","7,954.23","7,954.23"
9/11/2018,"7,894.87","7,880.93","7,986.32","7,972.47","7,972.47"
9/10/2018,"7,939.57","7,890.39","7,945.03","7,924.16","7,924.16"
9/7/2018,"7,878.79","7,873.93","7,962.53","7,902.54","7,902.54"
9/6/2018,"7,998.27","7,885.49","8,001.97","7,922.73","7,922.73"
9/5/2018,"8,073.53","7,962.35","8,077.84","7,995.17","7,995.17"
9/4/2018,"8,087.95","8,042.14","8,104.07","8,091.25","8,091.25"
8/31/2018,"8,079.31","8,079.31","8,119.82","8,109.54","8,109.54"
8/30/2018,"8,094.20","8,069.57","8,133.30","8,088.36","8,088.36"
8/29/2018,"8,044.34","8,042.10","8,113.56","8,109.69","8,109.69"
8/28/2018,"8,039.01","8,009.59","8,046.31","8,030.04","8,030.04"
8/27/2018,"7,989.64","7,976.60","8,024.94","8,017.90","8,017.90"
8/24/2018,"7,907.81","7,907.10","7,949.71","7,945.98","7,945.98"
8/23/2018,"7,886.47","7,866.53","7,926.32","7,878.46","7,878.46"
8/22/2018,"7,844.04","7,840.84","7,897.63","7,889.10","7,889.10"
8/21/2018,"7,840.09","7,836.79","7,897.68","7,859.17","7,859.17"
8/20/2018,"7,834.37","7,787.90","7,837.14","7,821.01","7,821.01"
8/17/2018,"7,786.64","7,752.68","7,830.78","7,816.33","7,816.33"
8/16/2018,"7,826.95","7,795.74","7,849.67","7,806.52","7,806.52"
8/15/2018,"7,810.02","7,732.69","7,832.66","7,774.12","7,774.12"
8/14/2018,"7,847.88","7,815.50","7,878.23","7,870.89","7,870.89"
8/13/2018,"7,848.00","7,814.27","7,888.66","7,819.71","7,819.71"
8/10/2018,"7,834.71","7,818.37","7,866.19","7,839.11","7,839.11"
8/9/2018,"7,886.52","7,881.06","7,923.35","7,891.78","7,891.78"
8/8/2018,"7,880.00","7,864.46","7,901.69","7,888.33","7,888.33"
8/7/2018,"7,878.62","7,868.65","7,898.20","7,883.66","7,883.66"
8/6/2018,"7,809.54","7,801.88","7,859.68","7,859.68","7,859.68"
8/3/2018,"7,819.23","7,783.30","7,824.06","7,812.02","7,812.02"
8/2/2018,"7,659.52","7,659.52","7,808.85","7,802.69","7,802.69"
8/1/2018,"7,701.82","7,670.71","7,732.68","7,707.29","7,707.29"
7/31/2018,"7,654.59","7,614.84","7,709.49","7,671.79","7,671.79"
7/30/2018,"7,735.27","7,604.24","7,740.26","7,630.00","7,630.00"
7/27/2018,"7,889.75","7,698.96","7,889.75","7,737.42","7,737.42"
7/26/2018,"7,848.04","7,834.08","7,881.30","7,852.19","7,852.19"
7/25/2018,"7,839.09","7,838.76","7,933.31","7,932.24","7,932.24"
7/24/2018,"7,914.35","7,814.33","7,928.79","7,840.77","7,840.77"
7/23/2018,"7,806.93","7,776.55","7,846.76","7,841.87","7,841.87"
7/20/2018,"7,843.08","7,815.86","7,860.25","7,820.20","7,820.20"
7/19/2018,"7,829.80","7,811.15","7,849.85","7,825.30","7,825.30"
7/18/2018,"7,859.43","7,822.83","7,863.77","7,854.44","7,854.44"
7/17/2018,"7,751.98","7,749.60","7,867.15","7,855.12","7,855.12"
7/16/2018,"7,831.74","7,791.98","7,838.82","7,805.72","7,805.72"
7/13/2018,"7,827.62","7,803.34","7,843.52","7,825.98","7,825.98"
7/12/2018,"7,752.71","7,746.76","7,825.67","7,823.92","7,823.92"
7/11/2018,"7,698.51","7,696.58","7,748.16","7,716.61","7,716.61"
7/10/2018,"7,770.63","7,731.98","7,777.48","7,759.20","7,759.20"
7/9/2018,"7,731.74","7,702.06","7,757.28","7,756.20","7,756.20"
7/6/2018,"7,595.93","7,588.65","7,695.81","7,688.39","7,688.39"
7/5/2018,"7,550.65","7,511.43","7,589.19","7,586.43","7,586.43"
7/4/2018,"7,502.67","7,502.67","7,502.67","7,502.67","7,502.67"
7/3/2018,"7,593.63","7,498.50","7,594.33","7,502.67","7,502.67"
7/2/2018,"7,451.90","7,443.10","7,568.10","7,567.69","7,567.69"
6/29/2018,"7,544.13","7,502.95","7,573.59","7,510.30","7,510.30"
6/28/2018,"7,438.11","7,419.56","7,526.07","7,503.68","7,503.68"
6/27/2018,"7,586.33","7,444.17","7,610.67","7,445.09","7,445.09"
6/26/2018,"7,553.74","7,527.00","7,597.49","7,561.63","7,561.63"
6/25/2018,"7,631.12","7,477.73","7,639.73","7,532.01","7,532.01"
6/22/2018,"7,739.69","7,679.12","7,739.71","7,692.82","7,692.82"
6/21/2018,"7,800.30","7,699.19","7,803.45","7,712.95","7,712.95"
6/20/2018,"7,764.15","7,755.48","7,806.60","7,781.52","7,781.52"
6/19/2018,"7,658.47","7,635.73","7,727.41","7,725.59","7,725.59"
6/15/2018,"7,725.03","7,704.34","7,755.72","7,746.38","7,746.38"
6/14/2018,"7,723.53","7,723.53","7,768.60","7,761.04","7,761.04"
6/13/2018,"7,713.90","7,686.65","7,748.96","7,695.70","7,695.70"
6/12/2018,"7,673.87","7,669.53","7,708.25","7,703.79","7,703.79"
6/11/2018,"7,647.23","7,642.87","7,677.29","7,659.93","7,659.93"
6/8/2018,"7,607.73","7,595.14","7,653.57","7,645.51","7,645.51"
6/7/2018,"7,697.41","7,597.66","7,697.41","7,635.07","7,635.07"
6/6/2018,"7,652.81","7,622.31","7,691.65","7,689.24","7,689.24"
6/5/2018,"7,621.36","7,602.38","7,644.48","7,637.86","7,637.86"
6/4/2018,"7,570.08","7,561.20","7,607.17","7,606.46","7,606.46"
6/1/2018,"7,487.66","7,487.23","7,557.38","7,554.33","7,554.33"
5/31/2018,"7,462.45","7,462.45","7,462.45","7,462.45","7,462.45"
5/30/2018,"7,428.41","7,423.67","7,473.81","7,462.45","7,462.45"
5/29/2018,"7,398.51","7,354.29","7,435.13","7,396.59","7,396.59"
5/25/2018,"7,422.20","7,415.58","7,452.85","7,433.85","7,433.85"
5/24/2018,"7,421.99","7,357.50","7,435.38","7,424.43","7,424.43"
5/23/2018,"7,335.03","7,334.61","7,426.78","7,425.95","7,425.95"
5/22/2018,"7,420.85","7,370.33","7,432.53","7,378.45","7,378.45"
5/21/2018,"7,406.34","7,368.20","7,431.83","7,394.04","7,394.04"
5/18/2018,"7,364.34","7,343.97","7,381.16","7,354.34","7,354.34"
5/17/2018,"7,379.58","7,350.46","7,425.39","7,382.47","7,382.47"
5/16/2018,"7,356.22","7,356.16","7,413.32","7,398.30","7,398.30"
5/15/2018,"7,361.30","7,320.97","7,363.52","7,351.63","7,351.63"
5/14/2018,"7,429.45","7,401.89","7,458.42","7,411.31","7,411.31"
5/11/2018,"7,393.97","7,372.26","7,417.67","7,401.18","7,401.18"
