 Date,DAX_EC Open,DAX_EC Low,DAX_EC High,DAX_EC Close,DAX_EC Adj. Close,DAX_EC SMA (200D),DAX_EC SMA (50D)
11/17/2004,"4,126.60","4,116.21","4,183.41","4,183.41","4,183.41","3,936.91","3,983.81"
11/16/2004,"4,139.49","4,106.87","4,144.02","4,117.22","4,117.22","3,936.48","3,977.82"
11/15/2004,"4,162.93","4,130.11","4,171.98","4,134.34","4,134.34","3,936.12","3,973.26"
11/12/2004,"4,149.01","4,135.88","4,162.37","4,143.35","4,143.35","3,935.52","3,968.32"
11/11/2004,"4,081.06","4,078.09","4,141.15","4,130.81","4,130.81","3,934.95","3,962.80"
11/10/2004,"4,074.43","4,074.43","4,103.51","4,089.13","4,089.13","3,934.58","3,956.85"
11/9/2004,"4,075.63","4,058.99","4,086.06","4,065.33","4,065.33","3,934.50","3,951.42"
11/8/2004,"4,063.83","4,051.61","4,081.01","4,068.97","4,068.97","3,934.46","3,945.82"
11/5/2004,"4,075.01","4,048.05","4,111.78","4,063.58","4,063.58","3,934.60","3,941.21"
11/4/2004,"4,032.61","4,013.87","4,041.38","4,041.38","4,041.38","3,935.03","3,936.96"
11/3/2004,"4,061.41","4,028.24","4,073.53","4,039.04","4,039.04","3,935.49","3,932.78"
11/2/2004,"4,017.83","4,010.60","4,042.36","4,037.57","4,037.57","3,935.94","3,927.78"
11/1/2004,"3,961.18","3,959.25","4,017.85","4,012.64","4,012.64","3,936.51","3,922.45"
10/29/2004,"3,965.00","3,950.30","3,994.19","3,960.25","3,960.25","3,937.15","3,917.64"
10/28/2004,"3,951.70","3,947.93","3,975.82","3,959.59","3,959.59","3,938.04","3,912.69"
10/27/2004,"3,882.02","3,866.17","3,929.03","3,929.03","3,929.03","3,938.77","3,907.95"
10/26/2004,"3,861.50","3,843.58","3,870.89","3,862.26","3,862.26","3,939.83","3,903.90"
10/25/2004,"3,880.48","3,838.98","3,880.48","3,854.41","3,854.41","3,941.07","3,900.77"
10/22/2004,"3,932.62","3,924.43","3,968.47","3,935.14","3,935.14","3,942.15","3,897.67"
10/21/2004,"3,929.36","3,894.88","3,947.10","3,934.06","3,934.06","3,942.75","3,891.90"
10/20/2004,"3,918.36","3,889.72","3,918.36","3,912.40","3,912.40","3,943.06","3,886.38"
10/19/2004,"3,944.74","3,944.74","3,983.45","3,964.13","3,964.13","3,943.47","3,881.71"
10/18/2004,"3,926.51","3,897.61","3,937.40","3,915.17","3,915.17","3,943.73","3,876.84"
10/15/2004,"3,937.21","3,897.48","3,937.21","3,922.11","3,922.11","3,944.39","3,872.35"
10/14/2004,"3,961.34","3,928.90","3,961.34","3,940.46","3,940.46","3,944.80","3,868.46"
10/13/2004,"3,968.50","3,968.50","4,015.70","3,976.03","3,976.03","3,945.27","3,866.23"
10/12/2004,"4,011.22","3,943.74","4,011.22","3,966.48","3,966.48","3,945.57","3,863.19"
10/11/2004,"4,011.83","4,004.93","4,026.99","4,017.82","4,017.82","3,945.83","3,861.40"
10/8/2004,"4,028.79","4,001.52","4,065.98","4,015.54","4,015.54","3,945.57","3,858.30"
10/7/2004,"4,062.94","4,034.26","4,077.33","4,043.36","4,043.36","3,945.25","3,855.90"
10/6/2004,"4,046.30","4,030.74","4,062.19","4,049.66","4,049.66","3,944.55","3,852.83"
10/5/2004,"4,034.30","4,023.75","4,078.50","4,048.71","4,048.71","3,943.69","3,847.98"
10/4/2004,"4,005.64","4,005.64","4,059.27","4,033.28","4,033.28","3,942.94","3,843.29"
10/1/2004,"3,895.15","3,895.15","3,996.11","3,994.96","3,994.96","3,942.13","3,837.67"
9/30/2004,"3,934.59","3,887.83","3,950.66","3,892.90","3,892.90","3,941.39","3,833.72"
9/29/2004,"3,883.59","3,883.59","3,944.13","3,920.36","3,920.36","3,941.26","3,831.88"
9/28/2004,"3,867.50","3,848.28","3,888.85","3,882.27","3,882.27","3,941.03","3,831.03"
9/27/2004,"3,905.74","3,859.37","3,905.74","3,874.37","3,874.37","3,940.92","3,830.13"
9/24/2004,"3,900.52","3,887.84","3,917.72","3,910.30","3,910.30","3,940.84","3,828.90"
9/23/2004,"3,927.41","3,895.13","3,929.32","3,905.66","3,905.66","3,940.40","3,827.61"
9/22/2004,"3,989.85","3,935.76","3,999.47","3,942.35","3,942.35","3,940.10","3,826.44"
9/21/2004,"3,977.07","3,968.63","3,998.50","3,991.02","3,991.02","3,939.42","3,825.57"
9/20/2004,"3,986.33","3,954.16","3,986.33","3,977.68","3,977.68","3,938.67","3,823.83"
9/17/2004,"3,962.82","3,955.82","4,000.13","3,988.07","3,988.07","3,938.16","3,822.14"
9/16/2004,"3,941.57","3,940.96","3,968.14","3,963.65","3,963.65","3,937.60","3,820.87"
9/15/2004,"3,949.55","3,928.32","3,970.99","3,941.75","3,941.75","3,936.82","3,820.28"
9/14/2004,"3,954.49","3,933.26","3,955.04","3,947.75","3,947.75","3,936.22","3,820.06"
9/13/2004,"3,890.29","3,890.29","3,953.31","3,953.31","3,953.31","3,935.21","3,820.00"
9/10/2004,"3,855.41","3,855.41","3,896.60","3,886.03","3,886.03","3,934.17","3,820.85"
9/9/2004,"3,867.97","3,836.04","3,867.97","3,851.22","3,851.22","3,933.31","3,823.11"
9/8/2004,"3,890.69","3,875.40","3,898.73","3,884.16","3,884.16","3,932.72","3,826.78"
9/7/2004,"3,888.54","3,873.53","3,905.11","3,889.04","3,889.04","3,931.98","3,830.15"
9/6/2004,"3,867.45","3,867.45","3,891.62","3,887.58","3,887.58","3,930.75","3,833.77"
9/3/2004,"3,834.68","3,823.20","3,882.78","3,866.99","3,866.99","3,929.50","3,837.40"
9/2/2004,"3,814.99","3,797.98","3,844.53","3,833.45","3,833.45","3,928.42","3,840.33"
9/1/2004,"3,794.17","3,792.25","3,827.87","3,817.62","3,817.62","3,927.59","3,843.80"
8/31/2004,"3,829.74","3,778.19","3,829.74","3,785.21","3,785.21","3,926.87","3,846.35"
8/30/2004,"3,848.80","3,818.75","3,852.94","3,838.85","3,838.85","3,926.93","3,849.22"
8/27/2004,"3,833.49","3,811.70","3,856.03","3,851.18","3,851.18","3,926.57","3,852.22"
8/26/2004,"3,796.58","3,796.58","3,839.32","3,832.28","3,832.28","3,926.05","3,855.20"
8/25/2004,"3,790.13","3,770.78","3,801.76","3,788.88","3,788.88","3,925.54","3,858.26"
8/24/2004,"3,771.09","3,766.39","3,799.89","3,771.00","3,771.00","3,925.33","3,862.55"
8/23/2004,"3,722.23","3,722.23","3,782.37","3,772.14","3,772.14","3,925.39","3,866.87"
8/20/2004,"3,716.60","3,689.86","3,723.84","3,712.61","3,712.61","3,925.20","3,870.40"
8/19/2004,"3,729.87","3,706.10","3,758.51","3,722.99","3,722.99","3,925.22","3,876.44"
8/18/2004,"3,704.80","3,677.93","3,728.41","3,726.50","3,726.50","3,925.31","3,882.42"
8/17/2004,"3,696.21","3,679.22","3,735.84","3,705.73","3,705.73","3,925.40","3,887.84"
8/16/2004,"3,643.08","3,618.58","3,703.41","3,699.11","3,699.11","3,925.16","3,894.11"
8/13/2004,"3,648.89","3,618.69","3,662.78","3,646.99","3,646.99","3,924.86","3,900.48"
8/12/2004,"3,683.66","3,632.45","3,708.33","3,658.11","3,658.11","3,924.70","3,906.78"
8/11/2004,"3,722.61","3,636.96","3,731.45","3,678.91","3,678.91","3,924.34","3,911.96"
8/10/2004,"3,691.61","3,685.92","3,721.31","3,720.64","3,720.64","3,923.54","3,916.15"
8/9/2004,"3,726.51","3,666.05","3,736.55","3,690.33","3,690.33","3,922.20","3,919.02"
8/6/2004,"3,818.78","3,719.46","3,818.78","3,727.74","3,727.74","3,921.23","3,923.64"
8/5/2004,"3,834.27","3,828.69","3,858.66","3,829.03","3,829.03","3,920.04","3,927.14"
8/4/2004,"3,867.47","3,807.25","3,867.47","3,823.74","3,823.74","3,918.80","3,928.82"
8/3/2004,"3,869.14","3,864.79","3,891.78","3,877.32","3,877.32","3,917.48","3,929.70"
8/2/2004,"3,891.18","3,841.73","3,891.18","3,862.71","3,862.71","3,915.67","3,928.71"
7/30/2004,"3,900.89","3,867.08","3,911.30","3,895.61","3,895.61","3,914.25","3,928.82"
7/29/2004,"3,815.36","3,815.36","3,895.35","3,889.68","3,889.68","3,912.62","3,927.54"
7/28/2004,"3,829.04","3,797.74","3,856.66","3,807.21","3,807.21","3,910.87","3,926.53"
7/27/2004,"3,755.43","3,755.43","3,815.12","3,814.08","3,814.08","3,909.52","3,927.84"
7/26/2004,"3,795.66","3,749.04","3,811.38","3,752.59","3,752.59","3,907.81","3,927.34"
7/23/2004,"3,805.30","3,785.29","3,824.76","3,797.33","3,797.33","3,906.45","3,927.37"
7/22/2004,"3,867.21","3,796.29","3,867.21","3,801.05","3,801.05","3,904.44","3,927.49"
7/21/2004,"3,849.64","3,849.64","3,899.42","3,877.48","3,877.48","3,902.22","3,927.97"
7/20/2004,"3,809.36","3,785.34","3,839.73","3,837.60","3,837.60","3,899.86","3,925.94"
7/19/2004,"3,845.03","3,812.63","3,845.80","3,812.63","3,812.63","3,897.76","3,926.19"
7/16/2004,"3,848.14","3,837.63","3,883.06","3,845.93","3,845.93","3,895.08","3,925.63"
7/15/2004,"3,898.20","3,847.19","3,898.20","3,847.19","3,847.19","3,892.50","3,926.62"
7/14/2004,"3,894.57","3,851.35","3,898.84","3,898.84","3,898.84","3,889.55","3,927.87"
7/13/2004,"3,897.31","3,892.14","3,919.24","3,903.88","3,903.88","3,886.67","3,930.33"
7/12/2004,"3,911.54","3,884.42","3,928.07","3,893.24","3,893.24","3,883.78","3,932.07"
7/9/2004,"3,932.26","3,882.75","3,932.59","3,924.49","3,924.49","3,880.94","3,934.36"
7/8/2004,"3,921.42","3,894.73","3,936.99","3,934.48","3,934.48","3,877.86","3,935.57"
7/7/2004,"3,944.36","3,922.46","3,958.89","3,930.58","3,930.58","3,875.24","3,937.06"
7/6/2004,"4,001.54","3,935.92","4,008.10","3,944.88","3,944.88","3,872.87","3,939.76"
7/5/2004,"3,998.19","3,991.16","4,011.54","3,995.73","3,995.73","3,871.04","3,943.55"
7/2/2004,"4,030.46","3,990.50","4,030.46","3,998.77","3,998.77","3,869.12","3,946.15"
7/1/2004,"4,078.36","4,026.56","4,101.52","4,035.02","4,035.02","3,866.93","3,948.25"
6/30/2004,"4,070.07","4,052.73","4,090.75","4,052.73","4,052.73","3,864.58","3,948.73"
6/29/2004,"4,067.92","4,050.22","4,086.07","4,069.73","4,069.73","3,861.90","3,948.20"
6/28/2004,"4,016.82","4,004.50","4,076.58","4,069.35","4,069.35","3,859.09","3,948.03"
6/25/2004,"4,006.74","3,987.02","4,020.16","4,013.35","4,013.35","3,856.58","3,947.14"
6/24/2004,"3,954.21","3,954.21","4,012.67","4,007.05","4,007.05","3,854.19","3,947.55"
6/23/2004,"3,933.85","3,933.85","3,966.89","3,945.10","3,945.10","3,852.13","3,947.50"
6/22/2004,"3,985.42","3,916.42","3,985.42","3,928.39","3,928.39","3,850.61","3,948.86"
6/21/2004,"4,008.50","3,977.80","4,029.11","3,989.31","3,989.31","3,849.01","3,951.72"
6/18/2004,"3,976.30","3,966.22","4,004.86","3,999.79","3,999.79","3,847.41","3,952.20"
6/17/2004,"3,996.98","3,971.77","4,018.60","3,985.46","3,985.46","3,845.64","3,952.23"
6/16/2004,"3,991.08","3,991.08","4,014.81","4,003.24","4,003.24","3,843.55","3,952.98"
6/15/2004,"3,946.17","3,933.12","3,995.43","3,987.30","3,987.30","3,841.39","3,953.88"
6/14/2004,"4,008.61","3,939.17","4,008.61","3,948.65","3,948.65","3,838.88","3,954.29"
6/11/2004,"4,017.45","3,993.27","4,019.38","4,014.56","4,014.56","3,836.60","3,953.81"
6/10/2004,"3,997.21","3,992.53","4,027.40","4,021.64","4,021.64","3,833.94","3,950.66"
6/9/2004,"4,024.39","3,990.64","4,036.46","3,997.76","3,997.76","3,831.11","3,947.70"
6/8/2004,"4,021.79","4,003.12","4,040.77","4,018.95","4,018.95","3,828.62","3,945.37"
6/7/2004,"3,973.45","3,973.45","4,025.08","4,017.81","4,017.81","3,826.27","3,941.44"
6/4/2004,"3,917.80","3,913.77","3,973.57","3,961.93","3,961.93","3,824.01","3,937.32"
6/3/2004,"3,890.27","3,870.84","3,917.66","3,917.08","3,917.08","3,821.71","3,932.61"
6/2/2004,"3,868.94","3,868.94","3,917.73","3,888.31","3,888.31","3,819.65","3,928.84"
6/1/2004,"3,924.30","3,856.04","3,929.88","3,864.18","3,864.18","3,817.74","3,925.66"
5/31/2004,"3,904.39","3,898.40","3,927.95","3,921.41","3,921.41","3,815.64","3,924.76"
5/28/2004,"3,921.89","3,892.31","3,940.71","3,902.72","3,902.72","3,813.29","3,922.88"
5/27/2004,"3,872.03","3,872.03","3,926.62","3,913.33","3,913.33","3,810.78","3,922.76"
5/26/2004,"3,830.72","3,830.72","3,901.31","3,867.52","3,867.52","3,808.12","3,920.94"
5/25/2004,"3,859.64","3,809.98","3,859.64","3,828.07","3,828.07","3,805.48","3,919.81"
5/24/2004,"3,842.41","3,842.41","3,901.48","3,867.84","3,867.84","3,803.00","3,921.55"
5/21/2004,"3,842.24","3,808.60","3,869.20","3,831.84","3,831.84","3,800.32","3,922.30"
5/20/2004,"3,855.63","3,812.04","3,855.63","3,839.32","3,839.32","3,798.04","3,926.55"
5/19/2004,"3,799.43","3,799.43","3,883.15","3,872.26","3,872.26","3,796.03","3,931.52"
5/18/2004,"3,756.86","3,754.06","3,796.73","3,789.24","3,789.24","3,793.70","3,936.99"
5/17/2004,"3,801.47","3,710.02","3,801.47","3,754.37","3,754.37","3,791.95","3,943.73"
5/14/2004,"3,824.55","3,769.59","3,833.02","3,803.10","3,803.10","3,790.61","3,951.32"
5/13/2004,"3,781.75","3,779.75","3,827.03","3,824.93","3,824.93","3,788.74","3,956.69"
5/12/2004,"3,846.69","3,769.88","3,851.74","3,776.24","3,776.24","3,786.76","3,962.20"
5/11/2004,"3,790.71","3,790.71","3,850.52","3,849.84","3,849.84","3,784.97","3,967.76"
5/10/2004,"3,894.98","3,776.36","3,894.98","3,784.61","3,784.61","3,782.50","3,971.13"
5/7/2004,"3,909.61","3,852.90","3,923.16","3,895.64","3,895.64","3,780.45","3,975.59"
5/6/2004,"4,011.83","3,900.51","4,012.92","3,909.46","3,909.46","3,777.50","3,977.59"
5/5/2004,"3,975.66","3,964.29","4,029.32","4,022.10","4,022.10","3,774.54","3,979.23"
5/4/2004,"4,002.28","3,976.21","4,018.71","3,990.75","3,990.75","3,770.87","3,980.16"
5/3/2004,"3,972.88","3,945.52","4,011.44","4,007.65","4,007.65","3,767.75","3,981.81"
4/30/2004,"3,998.53","3,968.86","4,008.07","3,985.21","3,985.21","3,764.36","3,984.49"
4/29/2004,"4,051.25","3,987.00","4,061.95","4,008.91","4,008.91","3,761.37","3,986.69"
4/28/2004,"4,130.49","4,062.59","4,133.86","4,065.74","4,065.74","3,758.25","3,988.43"
4/27/2004,"4,124.69","4,112.86","4,151.08","4,134.10","4,134.10","3,754.90","3,988.52"
4/26/2004,"4,105.97","4,105.97","4,156.89","4,125.83","4,125.83","3,750.87","3,986.98"
4/23/2004,"4,080.37","4,080.37","4,129.14","4,103.62","4,103.62","3,746.59","3,986.90"
4/22/2004,"4,043.37","4,002.45","4,062.83","4,059.15","4,059.15","3,742.68","3,987.27"
4/21/2004,"4,050.47","4,013.30","4,055.26","4,026.15","4,026.15","3,739.11","3,988.30"
4/20/2004,"4,034.28","4,034.28","4,083.27","4,061.13","4,061.13","3,735.64","3,989.76"
4/19/2004,"4,033.00","3,995.59","4,040.68","4,025.07","4,025.07","3,731.53","3,989.44"
4/16/2004,"4,004.61","3,986.62","4,043.53","4,033.98","4,033.98","3,727.62","3,989.23"
4/15/2004,"4,011.27","3,989.21","4,034.32","4,004.61","4,004.61","3,723.65","3,989.12"
4/14/2004,"4,058.91","3,970.02","4,058.91","4,012.77","4,012.77","3,719.36","3,990.18"
4/13/2004,"4,016.09","4,016.09","4,094.23","4,071.42","4,071.42","3,715.40","3,991.35"
4/8/2004,"4,030.56","4,004.57","4,058.29","4,013.53","4,013.53","3,711.17","3,991.10"
4/7/2004,"4,023.71","4,000.44","4,048.61","4,001.16","4,001.16","3,707.31","3,992.74"
4/6/2004,"4,064.75","4,010.73","4,065.71","4,022.81","4,022.81","3,703.29","3,995.72"
4/5/2004,"4,015.23","4,006.47","4,059.08","4,048.60","4,048.60","3,699.27","3,997.95"
4/2/2004,"3,924.48","3,921.50","4,008.08","4,007.60","4,007.60","3,694.96","3,999.56"
4/1/2004,"3,858.34","3,857.04","3,928.63","3,924.85","3,924.85","3,691.11","4,002.44"
3/31/2004,"3,876.47","3,840.11","3,901.05","3,856.70","3,856.70","3,687.72","4,006.74"
3/30/2004,"3,880.40","3,845.57","3,883.66","3,874.04","3,874.04","3,684.96","4,012.37"
3/29/2004,"3,828.04","3,823.67","3,886.36","3,881.25","3,881.25","3,682.02","4,017.01"
3/26/2004,"3,834.85","3,802.23","3,849.99","3,822.33","3,822.33","3,678.94","4,022.19"
3/25/2004,"3,729.76","3,729.76","3,811.92","3,811.92","3,811.92","3,675.67","4,027.97"
3/24/2004,"3,732.30","3,692.40","3,758.44","3,726.07","3,726.07","3,672.71","4,033.11"
3/23/2004,"3,722.95","3,715.41","3,772.84","3,728.82","3,728.82","3,669.97","4,039.69"
3/22/2004,"3,802.53","3,696.18","3,802.53","3,729.23","3,729.23","3,667.03","4,045.04"
3/19/2004,"3,838.38","3,805.15","3,863.01","3,819.15","3,819.15","3,663.85","4,050.38"
3/18/2004,"3,898.38","3,821.88","3,902.74","3,827.43","3,827.43","3,660.40","4,054.32"
3/17/2004,"3,828.26","3,828.26","3,902.85","3,896.79","3,896.79","3,656.46","4,058.68"
3/16/2004,"3,810.88","3,775.11","3,851.01","3,822.37","3,822.37","3,652.37","4,060.83"
3/15/2004,"3,908.61","3,807.94","3,909.87","3,810.76","3,810.76","3,648.40","4,065.09"
3/12/2004,"3,879.63","3,824.54","3,920.41","3,915.38","3,915.38","3,644.67","4,069.59"
3/11/2004,"4,040.51","3,875.59","4,040.51","3,904.95","3,904.95","3,640.00","4,071.65"
3/10/2004,"4,077.64","4,024.81","4,077.64","4,044.70","4,044.70","3,635.01","4,072.86"
3/9/2004,"4,143.98","4,077.03","4,143.98","4,087.55","4,087.55","3,629.38","4,071.02"
3/8/2004,"4,131.34","4,131.34","4,163.19","4,145.99","4,145.99","3,623.31","4,067.34"
3/5/2004,"4,136.79","4,090.90","4,151.84","4,126.14","4,126.14","3,616.73","4,061.95"
3/4/2004,"4,077.31","4,077.31","4,138.85","4,133.78","4,133.78","3,610.21","4,057.40"
3/3/2004,"4,088.89","4,058.11","4,096.41","4,071.70","4,071.70","3,603.87","4,052.14"
3/2/2004,"4,057.08","4,057.08","4,101.06","4,100.34","4,100.34","3,597.64","4,047.66"
3/1/2004,"4,026.19","4,026.19","4,061.10","4,054.43","4,054.43","3,591.34","4,042.97"
2/27/2004,"4,027.36","4,017.91","4,052.58","4,018.16","4,018.16","3,585.32","4,039.39"
2/26/2004,"4,008.39","3,973.80","4,019.31","4,007.81","4,007.81","3,580.17","4,036.23"
2/25/2004,"3,993.30","3,960.41","4,008.03","3,995.34","3,995.34","3,575.08","4,033.25"
2/24/2004,"4,067.91","3,967.87","4,067.91","3,991.42","3,991.42","3,569.73","4,029.76"
2/23/2004,"4,074.11","4,065.25","4,106.08","4,068.71","4,068.71","3,564.33","4,026.86"
2/20/2004,"4,124.51","4,055.56","4,135.55","4,073.35","4,073.35","3,558.67","4,021.62"
2/19/2004,"4,099.92","4,099.92","4,147.34","4,141.53","4,141.53","3,553.09","4,016.98"
2/18/2004,"4,096.73","4,085.29","4,111.50","4,095.34","4,095.34","3,546.81","4,011.65"
2/17/2004,"4,073.77","4,070.65","4,099.80","4,095.86","4,095.86","3,541.36","4,007.26"
2/16/2004,"4,054.96","4,040.49","4,070.46","4,070.46","4,070.46","3,536.22","4,001.52"
2/13/2004,"4,121.45","4,047.92","4,130.75","4,057.05","4,057.05","3,530.93","3,996.54"
2/12/2004,"4,138.17","4,106.31","4,150.56","4,121.65","4,121.65","3,525.57","3,990.32"
2/11/2004,"4,111.89","4,101.14","4,125.59","4,122.16","4,122.16","3,519.68","3,982.78"
2/10/2004,"4,100.75","4,083.33","4,114.78","4,110.80","4,110.80","3,513.61","3,974.60"
2/9/2004,"4,051.36","4,051.36","4,102.46","4,098.97","4,098.97","3,507.83","3,967.05"
2/6/2004,"4,015.02","4,007.87","4,053.02","4,044.99","4,044.99","3,501.52","3,959.81"
2/5/2004,"4,025.40","4,009.56","4,054.93","4,014.79","4,014.79","3,495.75","3,951.75"
2/4/2004,"4,050.08","4,008.80","4,050.08","4,028.37","4,028.37","3,490.55","3,944.22"
2/3/2004,"4,074.42","4,019.00","4,075.80","4,057.51","4,057.51","3,485.22","3,936.70"
2/2/2004,"4,062.79","4,046.30","4,087.21","4,071.60","4,071.60","3,479.43","3,928.87"
1/30/2004,"4,106.65","4,048.52","4,116.52","4,058.60","4,058.60","3,473.19","3,920.93"
1/29/2004,"4,117.58","4,092.05","4,126.64","4,095.71","4,095.71","3,467.07","3,915.71"
1/28/2004,"4,124.49","4,105.97","4,157.18","4,150.24","4,150.24","3,460.48","3,909.11"
1/27/2004,"4,141.86","4,129.12","4,175.48","4,134.42","4,134.42","3,453.39","3,901.07"
1/26/2004,"4,152.09","4,116.07","4,152.09","4,128.68","4,128.68","3,446.21","3,892.98"
1/23/2004,"4,140.76","4,130.86","4,164.26","4,151.83","4,151.83","3,439.23","3,885.33"
1/22/2004,"4,144.04","4,129.23","4,171.49","4,139.86","4,139.86","3,432.31","3,877.94"
1/21/2004,"4,109.64","4,099.47","4,138.04","4,138.04","4,138.04","3,425.66","3,869.82"
1/20/2004,"4,141.33","4,101.54","4,156.08","4,106.41","4,106.41","3,418.24","3,861.42"
1/19/2004,"4,111.89","4,111.89","4,151.72","4,139.92","4,139.92","3,410.56","3,854.12"
1/16/2004,"4,090.80","4,090.80","4,122.93","4,111.64","4,111.64","3,402.80","3,846.21"
1/15/2004,"4,047.63","4,026.91","4,081.62","4,068.75","4,068.75","3,394.50","3,837.10"
1/14/2004,"3,993.33","3,980.33","4,056.23","4,055.21","4,055.21","3,386.27","3,828.52"
1/13/2004,"4,006.85","3,990.61","4,033.67","3,996.22","3,996.22","3,378.60","3,819.72"
1/12/2004,"4,010.05","3,980.19","4,010.05","3,995.91","3,995.91","3,371.54","3,811.54"
1/9/2004,"4,059.10","3,982.83","4,073.33","4,016.18","4,016.18","3,364.46","3,801.96"
1/8/2004,"4,013.15","4,013.15","4,070.47","4,045.43","4,045.43","3,357.56","3,790.69"
1/7/2004,"4,039.65","3,985.95","4,050.99","4,004.40","4,004.40","3,350.07","3,779.73"
1/6/2004,"4,038.42","4,003.48","4,047.03","4,035.44","4,035.44","3,343.62","3,769.45"
1/5/2004,"4,019.94","4,001.49","4,040.98","4,035.90","4,035.90","3,336.47","3,760.34"
1/2/2004,"3,969.04","3,969.04","4,022.96","4,018.50","4,018.50","3,329.37","3,750.81"
12/30/2003,"3,957.93","3,957.93","3,996.28","3,965.16","3,965.16","3,322.20","3,740.77"
12/29/2003,"3,907.57","3,907.57","3,957.23","3,952.72","3,952.72","3,314.81","3,733.03"
12/23/2003,"3,884.10","3,884.10","3,913.26","3,903.34","3,903.34","3,307.06","3,725.38"
12/22/2003,"3,891.67","3,870.56","3,909.41","3,876.94","3,876.94","3,299.32","3,718.08"
12/19/2003,"3,881.97","3,876.44","3,907.91","3,898.42","3,898.42","3,290.95","3,711.31"
12/18/2003,"3,847.32","3,823.71","3,878.89","3,870.88","3,870.88","3,282.98","3,702.76"
12/17/2003,"3,870.16","3,840.96","3,880.07","3,847.57","3,847.57","3,275.27","3,694.98"
12/16/2003,"3,862.82","3,835.94","3,878.63","3,865.98","3,865.98","3,268.19","3,685.94"
12/15/2003,"3,866.92","3,866.92","3,930.26","3,875.47","3,875.47","3,261.05","3,675.74"
12/12/2003,"3,864.59","3,847.63","3,904.43","3,860.13","3,860.13","3,254.16","3,666.32"
12/11/2003,"3,833.22","3,826.93","3,864.34","3,858.85","3,858.85","3,247.37","3,657.50"
12/10/2003,"3,841.87","3,798.00","3,847.93","3,820.92","3,820.92","3,240.82","3,645.86"
12/9/2003,"3,812.92","3,812.92","3,878.45","3,846.18","3,846.18","3,234.45","3,636.04"
12/8/2003,"3,834.89","3,778.73","3,834.89","3,806.54","3,806.54","3,227.79","3,624.25"
12/5/2003,"3,856.48","3,813.60","3,874.55","3,841.73","3,841.73","3,221.00","3,614.58"
12/4/2003,"3,871.50","3,848.02","3,894.82","3,874.78","3,874.78","3,214.22","3,604.25"
12/3/2003,"3,808.30","3,801.76","3,875.66","3,875.66","3,875.66","3,207.71","3,593.28"
12/2/2003,"3,821.64","3,788.93","3,838.09","3,809.26","3,809.26","3,201.57","3,581.91"
12/1/2003,"3,752.72","3,752.72","3,829.46","3,821.20","3,821.20","3,195.48","3,573.95"
11/28/2003,"3,748.23","3,692.01","3,771.10","3,745.95","3,745.95","3,189.50","3,566.65"
11/27/2003,"3,741.63","3,729.18","3,756.11","3,744.99","3,744.99","3,184.47","3,563.30"
11/26/2003,"3,731.29","3,712.98","3,786.37","3,712.98","3,712.98","3,179.29","3,560.64"
11/25/2003,"3,744.47","3,727.80","3,767.92","3,733.16","3,733.16","3,174.10","3,557.60"
11/24/2003,"3,642.70","3,642.70","3,743.37","3,737.09","3,737.09","3,168.21","3,554.24"
11/21/2003,"3,637.62","3,619.92","3,658.22","3,642.25","3,642.25","3,162.38","3,549.82"
11/20/2003,"3,663.63","3,576.52","3,671.38","3,638.04","3,638.04","3,157.30","3,547.14"
11/19/2003,"3,659.97","3,594.61","3,659.97","3,652.29","3,652.29","3,152.04","3,545.71"
11/18/2003,"3,693.08","3,644.96","3,715.88","3,666.28","3,666.28","3,146.63","3,543.40"
11/17/2003,"3,792.89","3,664.95","3,792.89","3,674.54","3,674.54","3,141.54","3,541.97"
11/14/2003,"3,752.18","3,746.91","3,812.90","3,797.40","3,797.40","3,136.80","3,541.31"
11/13/2003,"3,756.30","3,739.25","3,813.20","3,765.59","3,765.59","3,130.98","3,537.51"
11/12/2003,"3,730.14","3,696.95","3,754.35","3,748.34","3,748.34","3,125.91","3,535.57"
11/11/2003,"3,739.47","3,699.99","3,739.47","3,729.87","3,729.87","3,120.91","3,533.56"
11/10/2003,"3,778.27","3,737.25","3,789.29","3,746.24","3,746.24","3,115.73","3,530.30"
11/7/2003,"3,744.41","3,744.41","3,814.21","3,782.56","3,782.56","3,110.53","3,526.80"
11/6/2003,"3,719.85","3,683.46","3,759.87","3,733.93","3,733.93","3,104.97","3,520.84"
11/5/2003,"3,737.32","3,690.87","3,745.18","3,717.70","3,717.70","3,099.52","3,516.02"
11/4/2003,"3,742.53","3,724.21","3,768.54","3,741.71","3,741.71","3,094.52","3,511.33"
11/3/2003,"3,657.61","3,651.77","3,750.25","3,744.50","3,744.50","3,089.87","3,505.60"
10/31/2003,"3,639.36","3,612.67","3,657.62","3,655.99","3,655.99","3,085.16","3,500.71"
10/30/2003,"3,620.00","3,583.47","3,675.78","3,639.66","3,639.66","3,081.24","3,498.57"
10/29/2003,"3,597.52","3,583.79","3,627.18","3,615.42","3,615.42","3,077.50","3,497.09"
10/28/2003,"3,531.98","3,531.98","3,600.75","3,586.93","3,586.93","3,074.02","3,494.81"
10/27/2003,"3,459.07","3,459.07","3,529.43","3,517.10","3,517.10","3,071.36","3,493.16"
10/24/2003,"3,495.21","3,439.09","3,495.21","3,452.64","3,452.64","3,069.02","3,492.96"
