 Date,INDU_EC Open,INDU_EC Low,INDU_EC High,INDU_EC Close,INDU_EC Adj. Close
11/12/2019,"27,701.59","27,635.32","27,770.86","27,691.49","27,691.49"
11/11/2019,"27,580.66","27,517.67","27,714.39","27,691.49","27,691.49"
11/8/2019,"27,686.20","27,578.97","27,694.95","27,681.24","27,681.24"
11/7/2019,"27,590.16","27,590.16","27,774.67","27,674.80","27,674.80"
11/6/2019,"27,502.74","27,407.81","27,526.05","27,492.56","27,492.56"
11/5/2019,"27,500.23","27,453.55","27,560.36","27,492.63","27,492.63"
11/4/2019,"27,402.06","27,402.06","27,517.58","27,462.11","27,462.11"
11/1/2019,"27,142.95","27,142.95","27,347.43","27,347.36","27,347.36"
10/31/2019,"27,188.37","26,918.29","27,188.37","27,046.23","27,046.23"
10/30/2019,"27,110.71","26,999.64","27,204.36","27,186.69","27,186.69"
10/29/2019,"27,061.07","27,039.76","27,165.94","27,071.42","27,071.42"
10/28/2019,"27,040.33","27,028.71","27,167.88","27,090.72","27,090.72"
10/25/2019,"26,789.61","26,765.68","27,015.37","26,958.06","26,958.06"
10/24/2019,"26,893.93","26,714.34","26,931.78","26,805.53","26,805.53"
10/23/2019,"26,835.24","26,745.00","26,896.89","26,833.95","26,833.95"
10/22/2019,"26,850.43","26,782.61","26,946.64","26,788.10","26,788.10"
10/21/2019,"26,852.67","26,747.62","26,852.67","26,827.64","26,827.64"
10/18/2019,"27,004.49","26,770.13","27,018.25","26,770.20","26,770.20"
10/17/2019,"27,032.38","26,970.29","27,112.16","27,025.88","27,025.88"
10/16/2019,"26,972.31","26,943.29","27,058.34","27,001.98","27,001.98"
10/15/2019,"26,811.20","26,811.20","27,120.11","27,024.80","27,024.80"
10/14/2019,"26,766.43","26,749.18","26,874.33","26,787.36","26,787.36"
10/11/2019,"26,694.20","26,694.20","27,013.97","26,816.59","26,816.59"
10/10/2019,"26,317.35","26,314.51","26,603.31","26,496.67","26,496.67"
10/9/2019,"26,308.23","26,249.75","26,424.31","26,346.01","26,346.01"
10/8/2019,"26,276.59","26,139.80","26,421.81","26,164.04","26,164.04"
10/7/2019,"26,502.33","26,424.54","26,655.84","26,478.02","26,478.02"
10/4/2019,"26,271.70","26,271.70","26,590.74","26,573.72","26,573.72"
10/3/2019,"26,039.02","25,743.46","26,205.20","26,201.04","26,201.04"
10/2/2019,"26,425.86","25,974.12","26,438.04","26,078.62","26,078.62"
10/1/2019,"26,962.54","26,562.22","27,046.21","26,573.04","26,573.04"
9/30/2019,"26,852.33","26,852.33","26,998.86","26,916.83","26,916.83"
9/27/2019,"26,987.26","26,715.82","27,012.54","26,820.25","26,820.25"
9/26/2019,"27,004.11","26,803.84","27,015.07","26,891.12","26,891.12"
9/25/2019,"26,866.71","26,755.86","27,016.56","26,970.71","26,970.71"
9/24/2019,"27,034.07","26,704.96","27,079.68","26,807.77","26,807.77"
9/23/2019,"26,851.45","26,831.34","27,011.07","26,949.99","26,949.99"
9/20/2019,"27,102.18","26,926.68","27,194.75","26,935.07","26,935.07"
9/19/2019,"27,186.05","27,064.21","27,272.17","27,094.79","27,094.79"
9/18/2019,"27,075.39","26,899.15","27,161.93","27,147.08","27,147.08"
9/17/2019,"27,010.12","26,984.14","27,110.80","27,110.80","27,110.80"
9/16/2019,"27,146.06","27,032.56","27,172.87","27,076.82","27,076.82"
9/13/2019,"27,216.67","27,193.95","27,277.55","27,219.52","27,219.52"
9/12/2019,"27,197.32","27,105.01","27,306.73","27,182.45","27,182.45"
9/11/2019,"26,928.05","26,885.48","27,137.04","27,137.04","27,137.04"
9/10/2019,"26,805.83","26,717.05","26,909.43","26,909.43","26,909.43"
9/9/2019,"26,866.23","26,762.18","26,900.83","26,835.51","26,835.51"
9/6/2019,"26,790.25","26,708.39","26,860.87","26,797.46","26,797.46"
9/5/2019,"26,603.15","26,603.15","26,836.30","26,728.15","26,728.15"
9/4/2019,"26,301.99","26,244.44","26,362.35","26,355.47","26,355.47"
9/3/2019,"26,198.26","25,978.22","26,198.26","26,118.02","26,118.02"
8/30/2019,"26,476.39","26,295.59","26,514.62","26,403.28","26,403.28"
8/29/2019,"26,249.09","26,185.71","26,408.84","26,362.25","26,362.25"
8/28/2019,"25,712.99","25,637.43","26,041.57","26,036.10","26,036.10"
8/27/2019,"26,014.46","25,721.85","26,054.02","25,777.90","25,777.90"
8/26/2019,"25,826.05","25,716.39","25,941.25","25,898.83","25,898.83"
8/23/2019,"26,134.21","25,507.18","26,320.29","25,628.90","25,628.90"
8/22/2019,"26,271.64","26,099.01","26,388.78","26,252.24","26,252.24"
8/21/2019,"26,145.36","26,141.77","26,268.32","26,202.73","26,202.73"
8/20/2019,"26,086.86","25,952.00","26,160.12","25,962.44","25,962.44"
8/19/2019,"26,020.06","26,020.06","26,222.32","26,135.79","26,135.79"
8/16/2019,"25,678.17","25,678.17","25,929.65","25,886.01","25,886.01"
8/15/2019,"25,514.25","25,339.60","25,639.69","25,579.39","25,579.39"
8/14/2019,"26,035.08","25,471.59","26,035.08","25,479.42","25,479.42"
8/13/2019,"25,888.88","25,833.25","26,426.97","26,279.91","26,279.91"
8/12/2019,"26,169.91","25,824.94","26,178.95","25,907.37","25,907.37"
8/9/2019,"26,337.09","26,097.64","26,413.36","26,287.44","26,287.44"
8/8/2019,"26,086.52","26,038.10","26,383.61","26,378.19","26,378.19"
8/7/2019,"25,814.22","25,440.39","26,073.21","26,007.07","26,007.07"
8/6/2019,"25,810.62","25,710.87","26,038.68","26,029.52","26,029.52"
8/5/2019,"26,259.23","25,523.38","26,259.23","25,717.74","25,717.74"
8/2/2019,"26,528.66","26,249.22","26,570.02","26,485.01","26,485.01"
8/1/2019,"26,879.86","26,548.71","27,175.59","26,583.42","26,583.42"
7/31/2019,"27,244.67","26,719.60","27,281.65","26,864.27","26,864.27"
7/30/2019,"27,145.39","27,069.86","27,224.36","27,198.02","27,198.02"
7/29/2019,"27,192.24","27,178.06","27,275.85","27,221.35","27,221.35"
7/26/2019,"27,166.00","27,123.25","27,213.70","27,192.45","27,192.45"
7/25/2019,"27,247.39","27,062.48","27,298.43","27,140.98","27,140.98"
7/24/2019,"27,262.24","27,191.12","27,291.04","27,269.97","27,269.97"
7/23/2019,"27,231.86","27,204.58","27,368.81","27,349.19","27,349.19"
7/22/2019,"27,174.18","27,088.90","27,227.77","27,171.90","27,171.90"
7/19/2019,"27,246.38","27,145.78","27,342.96","27,154.20","27,154.20"
7/18/2019,"27,191.98","27,068.79","27,266.81","27,222.97","27,222.97"
7/17/2019,"27,320.91","27,218.38","27,343.06","27,219.85","27,219.85"
7/16/2019,"27,349.32","27,290.24","27,398.68","27,335.63","27,335.63"
7/15/2019,"27,364.69","27,294.17","27,364.69","27,359.16","27,359.16"
7/12/2019,"27,139.49","27,135.45","27,333.79","27,332.03","27,332.03"
7/11/2019,"26,950.16","26,916.32","27,088.45","27,088.08","27,088.08"
7/10/2019,"26,851.96","26,813.11","26,983.45","26,860.20","26,860.20"
7/9/2019,"26,725.12","26,665.57","26,807.70","26,783.49","26,783.49"
7/8/2019,"26,835.64","26,744.87","26,839.14","26,806.14","26,806.14"
7/5/2019,"26,867.75","26,733.33","26,950.81","26,922.12","26,922.12"
7/3/2019,"26,832.32","26,831.44","26,966.00","26,966.00","26,966.00"
7/2/2019,"26,719.53","26,632.65","26,787.56","26,786.68","26,786.68"
7/1/2019,"26,805.86","26,616.21","26,890.64","26,717.43","26,717.43"
6/28/2019,"26,605.93","26,522.27","26,638.35","26,599.96","26,599.96"
6/27/2019,"26,523.72","26,465.32","26,607.24","26,526.58","26,526.58"
6/26/2019,"26,599.42","26,536.33","26,660.04","26,536.82","26,536.82"
6/25/2019,"26,731.61","26,527.66","26,752.31","26,548.22","26,548.22"
6/24/2019,"26,727.61","26,723.37","26,806.52","26,727.54","26,727.54"
6/21/2019,"26,749.12","26,705.87","26,907.37","26,719.13","26,719.13"
6/20/2019,"26,665.38","26,539.69","26,798.63","26,753.17","26,753.17"
6/19/2019,"26,490.16","26,415.05","26,569.75","26,504.00","26,504.00"
6/18/2019,"26,228.88","26,227.76","26,527.19","26,465.54","26,465.54"
6/17/2019,"26,108.53","26,049.80","26,165.78","26,112.53","26,112.53"
6/14/2019,"26,076.36","25,988.09","26,162.28","26,089.61","26,089.61"
6/13/2019,"26,036.94","25,995.71","26,146.91","26,106.77","26,106.77"
6/12/2019,"26,040.30","25,958.66","26,082.10","26,004.83","26,004.83"
6/11/2019,"26,180.59","25,998.87","26,248.67","26,048.51","26,048.51"
6/10/2019,"26,090.22","26,054.31","26,210.61","26,062.68","26,062.68"
6/7/2019,"25,768.72","25,768.72","26,072.75","25,983.94","25,983.94"
6/6/2019,"25,567.45","25,518.05","25,800.30","25,720.66","25,720.66"
6/5/2019,"25,451.00","25,373.58","25,544.66","25,539.57","25,539.57"
6/4/2019,"24,962.82","24,962.82","25,343.77","25,332.18","25,332.18"
6/3/2019,"24,830.16","24,680.57","24,935.21","24,819.78","24,819.78"
5/31/2019,"25,046.31","24,809.51","25,046.31","24,815.04","24,815.04"
5/30/2019,"25,139.94","25,066.75","25,218.54","25,169.88","25,169.88"
5/29/2019,"25,231.46","24,938.24","25,231.46","25,126.41","25,126.41"
5/28/2019,"25,616.55","25,342.28","25,717.63","25,347.77","25,347.77"
5/24/2019,"25,551.07","25,496.20","25,670.81","25,585.69","25,585.69"
5/23/2019,"25,657.99","25,328.09","25,657.99","25,490.47","25,490.47"
5/22/2019,"25,818.46","25,755.11","25,878.21","25,776.61","25,776.61"
5/21/2019,"25,782.34","25,779.61","25,898.27","25,877.33","25,877.33"
5/20/2019,"25,655.31","25,560.55","25,751.71","25,679.90","25,679.90"
5/17/2019,"25,719.95","25,657.78","25,948.74","25,764.00","25,764.00"
5/16/2019,"25,692.14","25,692.14","25,957.63","25,862.68","25,862.68"
5/15/2019,"25,400.13","25,341.94","25,724.89","25,648.02","25,648.02"
5/14/2019,"25,384.03","25,384.03","25,688.96","25,532.05","25,532.05"
5/13/2019,"25,568.06","25,222.51","25,568.06","25,324.99","25,324.99"
5/10/2019,"25,763.72","25,469.86","26,019.32","25,942.37","25,942.37"
5/9/2019,"25,878.85","25,517.39","25,884.89","25,828.36","25,828.36"
5/8/2019,"25,933.79","25,889.41","26,118.10","25,967.33","25,967.33"
5/7/2019,"26,276.90","25,789.71","26,276.90","25,965.09","25,965.09"
5/6/2019,"26,160.62","26,033.95","26,476.27","26,438.48","26,438.48"
5/3/2019,"26,379.14","26,370.09","26,534.96","26,504.95","26,504.95"
5/2/2019,"26,407.15","26,180.36","26,454.69","26,307.79","26,307.79"
5/1/2019,"26,639.06","26,426.38","26,689.39","26,430.14","26,430.14"
4/30/2019,"26,594.56","26,419.47","26,614.04","26,592.91","26,592.91"
4/29/2019,"26,559.87","26,520.75","26,602.54","26,554.39","26,554.39"
4/26/2019,"26,454.62","26,392.55","26,543.56","26,543.33","26,543.33"
4/25/2019,"26,426.37","26,310.28","26,536.48","26,462.08","26,462.08"
4/24/2019,"26,652.56","26,582.86","26,680.58","26,597.05","26,597.05"
4/23/2019,"26,513.83","26,503.56","26,695.96","26,656.39","26,656.39"
4/22/2019,"26,510.77","26,458.61","26,553.05","26,511.05","26,511.05"
4/18/2019,"26,463.37","26,444.53","26,602.42","26,559.54","26,559.54"
4/17/2019,"26,468.53","26,391.86","26,501.02","26,449.54","26,449.54"
4/16/2019,"26,482.19","26,397.19","26,530.71","26,452.66","26,452.66"
4/15/2019,"26,407.76","26,316.42","26,424.85","26,384.77","26,384.77"
4/12/2019,"26,357.79","26,309.72","26,436.68","26,412.30","26,412.30"
4/11/2019,"26,188.21","26,062.59","26,229.88","26,143.05","26,143.05"
4/10/2019,"26,173.71","26,101.24","26,209.49","26,157.16","26,157.16"
4/9/2019,"26,243.54","26,103.14","26,246.34","26,150.58","26,150.58"
4/8/2019,"26,312.67","26,246.03","26,344.65","26,341.02","26,341.02"
4/5/2019,"26,427.56","26,370.82","26,487.57","26,424.99","26,424.99"
4/4/2019,"26,213.42","26,212.78","26,398.90","26,384.63","26,384.63"
4/3/2019,"26,238.03","26,138.47","26,282.17","26,218.13","26,218.13"
4/2/2019,"26,213.55","26,122.31","26,221.24","26,179.13","26,179.13"
4/1/2019,"26,075.10","26,071.69","26,280.90","26,258.42","26,258.42"
3/29/2019,"25,827.31","25,771.67","25,949.32","25,928.68","25,928.68"
3/28/2019,"25,693.32","25,576.69","25,743.41","25,717.46","25,717.46"
3/27/2019,"25,676.34","25,425.27","25,758.17","25,625.59","25,625.59"
3/26/2019,"25,649.56","25,544.78","25,796.29","25,657.73","25,657.73"
3/25/2019,"25,490.72","25,372.26","25,603.27","25,516.83","25,516.83"
3/22/2019,"25,844.65","25,501.45","25,877.01","25,502.32","25,502.32"
3/21/2019,"25,688.44","25,657.78","26,009.90","25,962.51","25,962.51"
3/20/2019,"25,867.79","25,670.63","25,929.52","25,745.67","25,745.67"
3/19/2019,"25,987.87","25,814.92","26,109.68","25,887.38","25,887.38"
3/18/2019,"25,801.88","25,785.66","25,924.77","25,914.10","25,914.10"
3/15/2019,"25,720.96","25,649.70","25,927.91","25,848.87","25,848.87"
3/14/2019,"25,692.31","25,621.31","25,752.84","25,709.94","25,709.94"
3/13/2019,"25,637.23","25,571.31","25,776.49","25,702.89","25,702.89"
3/12/2019,"25,600.30","25,522.17","25,675.44","25,554.66","25,554.66"
3/11/2019,"25,208.00","25,208.00","25,661.63","25,650.88","25,650.88"
3/8/2019,"25,347.38","25,252.46","25,466.14","25,450.24","25,450.24"
3/7/2019,"25,645.45","25,352.55","25,645.45","25,473.23","25,473.23"
3/6/2019,"25,818.76","25,633.71","25,837.61","25,673.46","25,673.46"
3/5/2019,"25,829.07","25,725.63","25,877.15","25,806.63","25,806.63"
3/4/2019,"26,122.19","25,611.55","26,155.98","25,819.65","25,819.65"
3/1/2019,"26,019.67","25,914.37","26,143.92","26,026.32","26,026.32"
2/28/2019,"25,984.28","25,896.56","26,029.21","25,916.00","25,916.00"
2/27/2019,"25,995.60","25,877.24","26,039.68","25,985.16","25,985.16"
2/26/2019,"26,051.61","25,966.01","26,155.29","26,057.98","26,057.98"
2/25/2019,"26,126.15","26,080.66","26,241.42","26,091.95","26,091.95"
2/22/2019,"25,906.27","25,906.27","26,052.90","26,031.81","26,031.81"
2/21/2019,"25,922.41","25,762.21","25,938.88","25,850.63","25,850.63"
2/20/2019,"25,872.26","25,846.48","25,986.20","25,954.44","25,954.44"
2/19/2019,"25,849.85","25,820.01","25,961.44","25,891.32","25,891.32"
2/15/2019,"25,564.63","25,564.63","25,883.72","25,883.25","25,883.25"
2/14/2019,"25,460.65","25,308.09","25,558.90","25,439.39","25,439.39"
2/13/2019,"25,480.86","25,480.86","25,625.95","25,543.27","25,543.27"
2/12/2019,"25,152.03","25,152.03","25,458.98","25,425.76","25,425.76"
2/11/2019,"25,142.81","25,009.10","25,196.75","25,053.11","25,053.11"
2/8/2019,"25,042.36","24,883.04","25,106.39","25,106.33","25,106.33"
2/7/2019,"25,265.81","25,000.52","25,314.26","25,169.53","25,169.53"
2/6/2019,"25,371.57","25,312.06","25,439.04","25,390.30","25,390.30"
2/5/2019,"25,287.93","25,287.65","25,427.32","25,411.52","25,411.52"
2/4/2019,"25,062.12","24,977.67","25,239.91","25,239.37","25,239.37"
2/1/2019,"25,025.31","24,982.49","25,193.15","25,063.89","25,063.89"
1/31/2019,"24,954.48","24,842.09","25,049.62","24,999.67","24,999.67"
1/30/2019,"24,826.52","24,790.90","25,109.62","25,014.86","25,014.86"
1/29/2019,"24,519.62","24,504.04","24,674.87","24,579.96","24,579.96"
1/28/2019,"24,596.98","24,323.94","24,596.98","24,528.22","24,528.22"
1/25/2019,"24,687.21","24,676.75","24,860.15","24,737.20","24,737.20"
1/24/2019,"24,579.96","24,422.73","24,626.30","24,553.24","24,553.24"
1/23/2019,"24,577.25","24,307.17","24,700.98","24,575.62","24,575.62"
1/22/2019,"24,607.76","24,244.31","24,607.76","24,404.48","24,404.48"
1/18/2019,"24,534.19","24,459.03","24,750.22","24,706.35","24,706.35"
1/17/2019,"24,147.09","24,088.90","24,474.46","24,370.10","24,370.10"
1/16/2019,"24,139.91","24,119.72","24,288.61","24,207.16","24,207.16"
1/15/2019,"23,914.11","23,887.93","24,099.14","24,065.59","24,065.59"
1/14/2019,"23,880.53","23,765.24","23,964.90","23,909.84","23,909.84"
1/11/2019,"24,010.42","23,789.83","24,012.54","23,970.13","23,970.13"
1/10/2019,"23,811.11","23,703.25","24,014.78","24,001.92","24,001.92"
1/9/2019,"23,844.27","23,776.56","23,985.45","23,879.12","23,879.12"
1/8/2019,"23,680.32","23,581.45","23,864.65","23,787.45","23,787.45"
1/7/2019,"23,474.26","23,301.59","23,687.74","23,531.35","23,531.35"
1/4/2019,"22,894.92","22,894.92","23,518.64","23,433.16","23,433.16"
1/3/2019,"23,176.39","22,638.41","23,176.39","22,686.22","22,686.22"
1/2/2019,"23,058.61","22,928.59","23,413.47","23,346.24","23,346.24"
12/31/2018,"23,224.16","23,111.73","23,325.62","23,327.46","23,327.46"
12/28/2018,"23,213.61","22,981.33","23,381.88","23,062.40","23,062.40"
12/27/2018,"22,629.06","22,267.42","23,138.89","23,138.82","23,138.82"
12/26/2018,"21,857.73","21,712.53","22,878.92","22,878.45","22,878.45"
12/24/2018,"22,317.28","21,792.20","22,339.87","21,792.20","21,792.20"
12/21/2018,"22,871.74","22,396.34","23,254.59","22,445.37","22,445.37"
12/20/2018,"23,224.12","22,644.31","23,282.20","22,859.60","22,859.60"
12/19/2018,"23,693.33","23,162.64","24,057.34","23,323.66","23,323.66"
12/18/2018,"23,769.13","23,516.02","23,927.77","23,675.64","23,675.64"
12/17/2018,"23,986.83","23,456.88","24,088.08","23,592.98","23,592.98"
12/14/2018,"24,408.04","24,033.79","24,431.14","24,100.51","24,100.51"
12/13/2018,"24,575.86","24,473.29","24,740.96","24,597.38","24,597.38"
12/12/2018,"24,509.09","24,509.09","24,828.29","24,527.27","24,527.27"
12/11/2018,"24,719.91","24,221.06","24,791.26","24,370.24","24,370.24"
12/10/2018,"24,360.95","23,881.37","24,500.81","24,423.26","24,423.26"
12/7/2018,"24,918.82","24,284.78","25,095.62","24,388.95","24,388.95"
12/6/2018,"24,737.42","24,242.22","24,951.01","24,947.67","24,947.67"
12/4/2018,"25,752.56","25,008.11","25,773.12","25,027.07","25,027.07"
12/3/2018,"25,779.57","25,670.51","25,980.21","25,826.43","25,826.43"
12/1/2018,"25,314.91","25,314.91","25,367.31","25,367.31","25,367.31"
11/30/2018,"25,307.14","25,250.97","25,549.71","25,538.46","25,538.46"
11/29/2018,"25,343.65","25,202.79","25,479.04","25,338.84","25,338.84"
11/28/2018,"24,832.84","24,832.84","25,368.93","25,366.43","25,366.43"
11/27/2018,"24,557.02","24,416.03","24,750.73","24,748.73","24,748.73"
11/26/2018,"24,364.13","24,364.13","24,673.29","24,640.24","24,640.24"
11/23/2018,"24,336.40","24,268.74","24,408.80","24,285.95","24,285.95"
11/21/2018,"24,541.65","24,463.28","24,669.79","24,464.69","24,464.69"
11/20/2018,"24,618.68","24,368.98","24,707.26","24,465.64","24,465.64"
11/19/2018,"25,392.61","24,900.98","25,392.61","25,017.44","25,017.44"
11/16/2018,"25,242.35","25,147.80","25,510.23","25,413.22","25,413.22"
11/15/2018,"25,061.48","24,787.79","25,354.56","25,289.27","25,289.27"
11/14/2018,"25,388.08","24,935.82","25,501.29","25,080.50","25,080.50"
11/13/2018,"25,321.21","25,193.78","25,511.03","25,286.49","25,286.49"
11/12/2018,"25,959.33","25,340.51","25,966.71","25,387.18","25,387.18"
11/9/2018,"26,149.11","25,882.91","26,161.49","25,989.30","25,989.30"
11/8/2018,"26,139.59","26,081.90","26,277.82","26,191.22","26,191.22"
11/7/2018,"25,788.46","25,765.88","26,200.14","26,180.30","26,180.30"
11/6/2018,"25,452.83","25,444.90","25,651.86","25,635.01","25,635.01"
11/5/2018,"25,261.47","25,261.47","25,507.35","25,461.70","25,461.70"
11/2/2018,"25,443.60","25,078.72","25,578.98","25,270.83","25,270.83"
11/1/2018,"25,142.08","25,108.11","25,396.47","25,380.74","25,380.74"
10/31/2018,"25,008.82","25,008.82","25,336.55","25,115.76","25,115.76"
10/30/2018,"24,482.04","24,415.69","24,906.68","24,874.64","24,874.64"
10/29/2018,"24,818.98","24,122.23","25,040.58","24,442.92","24,442.92"
10/26/2018,"24,770.25","24,445.19","24,916.16","24,688.31","24,688.31"
10/25/2018,"24,736.54","24,645.56","25,104.29","24,984.55","24,984.55"
10/24/2018,"25,172.88","24,533.19","25,306.23","24,583.42","24,583.42"
10/23/2018,"25,038.46","24,768.79","25,307.70","25,191.43","25,191.43"
10/22/2018,"25,492.14","25,236.05","25,561.34","25,317.41","25,317.41"
10/19/2018,"25,421.09","25,350.02","25,608.71","25,444.34","25,444.34"
10/18/2018,"25,645.56","25,236.01","25,691.46","25,379.45","25,379.45"
10/17/2018,"25,705.87","25,479.16","25,810.09","25,706.68","25,706.68"
10/16/2018,"25,351.53","25,351.53","25,817.68","25,798.42","25,798.42"
10/15/2018,"25,332.46","25,243.88","25,482.42","25,250.55","25,250.55"
10/12/2018,"25,407.63","25,000.83","25,467.55","25,339.99","25,339.99"
10/11/2018,"25,518.39","24,899.77","25,683.64","25,052.83","25,052.83"
10/10/2018,"26,441.73","25,593.65","26,441.73","25,598.74","25,598.74"
10/9/2018,"26,469.19","26,324.16","26,539.94","26,430.57","26,430.57"
10/8/2018,"26,399.45","26,223.09","26,529.35","26,486.78","26,486.78"
10/5/2018,"26,632.77","26,301.81","26,676.16","26,447.05","26,447.05"
10/4/2018,"26,784.08","26,471.61","26,793.82","26,627.48","26,627.48"
10/3/2018,"26,833.47","26,789.08","26,951.81","26,828.39","26,828.39"
10/2/2018,"26,648.91","26,627.66","26,824.78","26,773.94","26,773.94"
10/1/2018,"26,598.36","26,596.05","26,737.98","26,651.21","26,651.21"
9/28/2018,"26,407.66","26,383.57","26,515.76","26,458.31","26,458.31"
9/27/2018,"26,418.27","26,379.95","26,557.01","26,439.93","26,439.93"
9/26/2018,"26,536.86","26,349.34","26,606.09","26,385.28","26,385.28"
9/25/2018,"26,601.58","26,475.58","26,634.85","26,492.21","26,492.21"
9/24/2018,"26,705.25","26,548.68","26,709.94","26,562.05","26,562.05"
9/21/2018,"26,726.25","26,680.37","26,769.16","26,743.50","26,743.50"
9/20/2018,"26,519.39","26,519.39","26,697.49","26,656.98","26,656.98"
9/19/2018,"26,287.84","26,280.76","26,464.41","26,405.76","26,405.76"
9/18/2018,"26,076.21","26,076.21","26,317.34","26,246.96","26,246.96"
9/17/2018,"26,151.66","26,030.35","26,184.47","26,062.12","26,062.12"
9/14/2018,"26,169.56","26,068.29","26,211.11","26,154.67","26,154.67"
9/13/2018,"26,083.94","26,067.08","26,191.64","26,145.99","26,145.99"
9/12/2018,"25,989.07","25,929.43","26,145.72","25,998.92","25,998.92"
9/11/2018,"25,841.14","25,754.32","26,019.92","25,971.06","25,971.06"
9/10/2018,"25,991.91","25,854.13","26,039.96","25,857.07","25,857.07"
9/7/2018,"25,951.02","25,818.39","26,002.99","25,916.54","25,916.54"
9/6/2018,"25,973.02","25,880.84","26,073.68","25,995.87","25,995.87"
9/5/2018,"25,919.84","25,871.04","26,011.22","25,974.99","25,974.99"
9/4/2018,"25,916.07","25,805.95","25,971.77","25,952.48","25,952.48"
8/31/2018,"25,964.85","25,879.77","26,028.83","25,964.82","25,964.82"
8/30/2018,"26,099.01","25,934.80","26,104.37","25,986.92","25,986.92"
8/29/2018,"26,082.53","26,035.30","26,167.94","26,124.57","26,124.57"
8/28/2018,"26,092.70","26,037.85","26,122.24","26,064.02","26,064.02"
8/27/2018,"25,882.71","25,882.71","26,067.57","26,049.64","26,049.64"
8/24/2018,"25,688.58","25,688.58","25,826.05","25,790.35","25,790.35"
8/23/2018,"25,714.86","25,608.02","25,762.56","25,656.98","25,656.98"
8/22/2018,"25,825.06","25,722.43","25,836.16","25,733.60","25,733.60"
8/21/2018,"25,786.99","25,784.90","25,888.82","25,822.29","25,822.29"
8/20/2018,"25,727.70","25,716.41","25,790.17","25,758.69","25,758.69"
8/17/2018,"25,550.80","25,521.66","25,728.16","25,669.32","25,669.32"
8/16/2018,"25,294.97","25,294.97","25,607.34","25,558.73","25,558.73"
8/15/2018,"25,235.37","24,965.77","25,235.37","25,162.41","25,162.41"
8/14/2018,"25,215.69","25,201.87","25,339.51","25,299.92","25,299.92"
8/13/2018,"25,327.19","25,153.93","25,381.39","25,187.70","25,187.70"
8/10/2018,"25,401.19","25,222.88","25,401.19","25,313.14","25,313.14"
8/9/2018,"25,589.79","25,492.69","25,613.31","25,509.23","25,509.23"
8/8/2018,"25,615.72","25,557.48","25,634.11","25,583.75","25,583.75"
8/7/2018,"25,551.65","25,551.65","25,692.72","25,628.91","25,628.91"
8/6/2018,"25,437.43","25,381.38","25,540.02","25,502.18","25,502.18"
8/3/2018,"25,360.37","25,325.17","25,467.90","25,462.58","25,462.58"
8/2/2018,"25,256.45","25,120.07","25,360.48","25,326.16","25,326.16"
8/1/2018,"25,461.63","25,278.32","25,488.80","25,333.82","25,333.82"
7/31/2018,"25,345.21","25,345.21","25,490.98","25,415.19","25,415.19"
7/30/2018,"25,439.32","25,287.38","25,500.16","25,306.83","25,306.83"
7/27/2018,"25,520.52","25,370.07","25,580.22","25,451.06","25,451.06"
7/26/2018,"25,468.55","25,463.16","25,587.24","25,527.07","25,527.07"
7/25/2018,"25,183.70","25,113.55","25,432.87","25,414.10","25,414.10"
7/24/2018,"25,092.43","25,092.43","25,286.62","25,241.94","25,241.94"
7/23/2018,"25,036.90","24,983.33","25,081.45","25,044.29","25,044.29"
7/20/2018,"25,041.14","24,986.35","25,124.10","25,058.12","25,058.12"
7/19/2018,"25,139.15","25,052.62","25,154.17","25,064.50","25,064.50"
7/18/2018,"25,133.79","25,101.12","25,215.32","25,199.29","25,199.29"
7/17/2018,"25,033.92","24,989.61","25,155.39","25,119.89","25,119.89"
7/16/2018,"25,025.58","24,979.64","25,072.41","25,064.36","25,064.36"
7/13/2018,"24,926.07","24,890.06","25,043.21","25,019.41","25,019.41"
7/12/2018,"24,802.90","24,802.90","24,939.97","24,924.89","24,924.89"
7/11/2018,"24,789.48","24,663.82","24,815.16","24,700.45","24,700.45"
7/10/2018,"24,806.97","24,806.97","24,945.38","24,919.66","24,919.66"
7/9/2018,"24,519.20","24,518.43","24,796.52","24,776.59","24,776.59"
7/6/2018,"24,352.47","24,281.47","24,520.29","24,456.48","24,456.48"
7/5/2018,"24,285.82","24,177.44","24,372.80","24,356.74","24,356.74"
7/3/2018,"24,359.39","24,150.85","24,444.88","24,174.82","24,174.82"
7/2/2018,"24,161.53","24,077.56","24,319.42","24,307.18","24,307.18"
6/29/2018,"24,323.93","24,269.71","24,509.52","24,271.41","24,271.41"
6/28/2018,"24,064.19","23,997.21","24,308.16","24,216.05","24,216.05"
6/27/2018,"24,303.11","24,115.82","24,569.02","24,117.59","24,117.59"
6/26/2018,"24,281.89","24,241.22","24,384.21","24,283.11","24,283.11"
6/25/2018,"24,463.73","24,084.39","24,463.73","24,252.80","24,252.80"
6/22/2018,"24,526.97","24,526.97","24,663.18","24,580.89","24,580.89"
6/21/2018,"24,639.21","24,406.63","24,639.21","24,461.70","24,461.70"
6/20/2018,"24,771.17","24,628.39","24,804.76","24,657.80","24,657.80"
6/19/2018,"24,763.59","24,567.75","24,763.59","24,700.21","24,700.21"
6/18/2018,"24,944.28","24,825.77","25,003.10","24,987.47","24,987.47"
6/15/2018,"25,116.71","24,894.38","25,130.82","25,090.48","25,090.48"
