 Date,GBPUSD Open,GBPUSD Low,GBPUSD High,GBPUSD Close,GBPUSD Adj. Close
3/18/2003,1.57,1.5608,1.5706,1.5667,1.5667
3/17/2003,1.5878,1.5666,1.5907,1.5701,1.5701
3/14/2003,1.5997,1.5794,1.6026,1.5836,1.5836
3/13/2003,1.612,1.5988,1.6126,1.5997,1.5997
3/12/2003,1.6067,1.6049,1.6157,1.6125,1.6125
3/11/2003,1.6021,1.598,1.6087,1.6071,1.6071
3/10/2003,1.6023,1.5932,1.6038,1.6019,1.6019
3/7/2003,1.6016,1.5963,1.6093,1.6033,1.6033
3/6/2003,1.6024,1.5988,1.6064,1.6017,1.6017
3/5/2003,1.5833,1.5833,1.6041,1.603,1.603
3/4/2003,1.5788,1.5787,1.5854,1.5837,1.5837
3/3/2003,1.5725,1.5717,1.5809,1.5787,1.5787
2/28/2003,1.5788,1.5724,1.5836,1.5724,1.5724
2/27/2003,1.5835,1.5762,1.5871,1.5789,1.5789
2/26/2003,1.574,1.5719,1.5848,1.5836,1.5836
2/25/2003,1.5874,1.5708,1.5888,1.5741,1.5741
2/24/2003,1.576,1.5744,1.588,1.5875,1.5875
2/21/2003,1.5932,1.5777,1.5975,1.579,1.579
2/20/2003,1.5962,1.5911,1.6018,1.5932,1.5932
2/19/2003,1.5913,1.5898,1.5982,1.5961,1.5961
2/18/2003,1.5992,1.5902,1.6036,1.5912,1.5912
2/17/2003,1.6115,1.5952,1.6126,1.5974,1.5974
2/14/2003,1.6196,1.6102,1.623,1.6155,1.6155
2/13/2003,1.6159,1.6153,1.624,1.6197,1.6197
2/12/2003,1.6191,1.6132,1.622,1.6162,1.6162
2/11/2003,1.6256,1.6144,1.627,1.6192,1.6192
2/10/2003,1.6315,1.6253,1.6354,1.626,1.626
2/7/2003,1.6377,1.6231,1.6388,1.6319,1.6319
2/6/2003,1.6409,1.6345,1.6477,1.6383,1.6383
2/5/2003,1.6494,1.6389,1.6536,1.6405,1.6405
2/4/2003,1.644,1.6417,1.65,1.6497,1.6497
2/3/2003,1.6476,1.6364,1.648,1.6442,1.6442
1/31/2003,1.6551,1.6425,1.657,1.6463,1.6463
1/30/2003,1.6471,1.6401,1.6557,1.6552,1.6552
1/29/2003,1.6387,1.6387,1.6492,1.6478,1.6478
1/28/2003,1.6361,1.6308,1.6416,1.6394,1.6394
1/27/2003,1.6342,1.6286,1.6409,1.6368,1.6368
1/24/2003,1.6218,1.621,1.6355,1.6333,1.6333
1/23/2003,1.6211,1.6153,1.6239,1.6224,1.6224
1/22/2003,1.6164,1.6094,1.6214,1.6213,1.6213
1/21/2003,1.6078,1.6021,1.6185,1.617,1.617
1/20/2003,1.6117,1.604,1.6127,1.6082,1.6082
1/17/2003,1.6115,1.6088,1.6196,1.6131,1.6131
1/16/2003,1.6055,1.602,1.6147,1.6112,1.6112
1/15/2003,1.605,1.596,1.6071,1.6056,1.6056
1/14/2003,1.6,1.5989,1.6115,1.6048,1.6048
1/13/2003,1.6087,1.5993,1.6098,1.6002,1.6002
1/10/2003,1.6072,1.6044,1.6143,1.6076,1.6076
1/9/2003,1.6132,1.6029,1.6162,1.6078,1.6078
1/8/2003,1.6043,1.5967,1.6149,1.6135,1.6135
1/7/2003,1.6083,1.6022,1.6085,1.6042,1.6042
1/6/2003,1.6089,1.6066,1.6158,1.6087,1.6087
1/3/2003,1.5946,1.591,1.6113,1.6113,1.6113
1/2/2003,1.61,1.5919,1.6109,1.594,1.594
1/1/2003,1.61,1.61,1.61,1.61,1.61
12/31/2002,1.6028,1.601,1.6133,1.61,1.61
12/30/2002,1.6031,1.6014,1.6059,1.6027,1.6027
12/27/2002,1.6008,1.5993,1.6043,1.6039,1.6039
12/26/2002,1.5955,1.5948,1.6007,1.6005,1.6005
12/25/2002,1.5947,1.5927,1.5985,1.5957,1.5957
12/24/2002,1.5941,1.59,1.5969,1.5935,1.5935
12/23/2002,1.6023,1.5871,1.606,1.5942,1.5942
12/20/2002,1.6029,1.6007,1.6048,1.6032,1.6032
12/19/2002,1.6037,1.5985,1.6062,1.603,1.603
12/18/2002,1.5987,1.5956,1.6044,1.604,1.604
12/17/2002,1.5906,1.5896,1.6017,1.5986,1.5986
12/16/2002,1.5895,1.5867,1.5937,1.591,1.591
12/13/2002,1.5814,1.5777,1.5907,1.5902,1.5902
12/12/2002,1.5772,1.5729,1.5822,1.5817,1.5817
12/11/2002,1.5714,1.5689,1.578,1.5774,1.5774
12/10/2002,1.5814,1.5687,1.5836,1.5712,1.5712
12/9/2002,1.5783,1.5755,1.5814,1.5813,1.5813
12/6/2002,1.5699,1.5683,1.5786,1.5765,1.5765
12/5/2002,1.5703,1.5663,1.5737,1.5698,1.5698
12/4/2002,1.571,1.5679,1.576,1.5702,1.5702
12/3/2002,1.5582,1.5555,1.5717,1.5712,1.5712
12/2/2002,1.5567,1.5453,1.5591,1.5586,1.5586
11/29/2002,1.55,1.5473,1.5581,1.5575,1.5575
11/28/2002,1.5466,1.5455,1.5546,1.5503,1.5503
11/27/2002,1.5521,1.5416,1.5539,1.5464,1.5464
11/26/2002,1.565,1.5459,1.5664,1.5522,1.5522
11/25/2002,1.5781,1.5631,1.5783,1.5651,1.5651
11/22/2002,1.582,1.5777,1.5844,1.5803,1.5803
11/21/2002,1.5721,1.5711,1.5823,1.5821,1.5821
11/20/2002,1.5794,1.571,1.581,1.5716,1.5716
11/19/2002,1.5813,1.5777,1.5912,1.5798,1.5798
11/18/2002,1.5807,1.5778,1.5829,1.5813,1.5813
11/15/2002,1.5786,1.5733,1.5818,1.5803,1.5803
11/14/2002,1.5863,1.5782,1.5894,1.5785,1.5785
11/13/2002,1.5898,1.5845,1.59,1.5863,1.5863
11/12/2002,1.5875,1.5838,1.5923,1.5901,1.5901
11/11/2002,1.59,1.5859,1.5968,1.5878,1.5878
11/8/2002,1.5795,1.5785,1.5927,1.5917,1.5917
11/7/2002,1.5638,1.5627,1.5815,1.58,1.58
11/6/2002,1.5623,1.5563,1.5656,1.564,1.564
11/5/2002,1.5574,1.5557,1.5669,1.5626,1.5626
11/4/2002,1.5641,1.5529,1.5652,1.557,1.557
11/1/2002,1.5645,1.5611,1.5673,1.5646,1.5646
10/31/2002,1.5579,1.5558,1.5657,1.5651,1.5651
10/30/2002,1.5567,1.5552,1.5586,1.5577,1.5577
10/29/2002,1.5592,1.5549,1.5608,1.5565,1.5565
10/28/2002,1.5479,1.5452,1.562,1.5593,1.5593
10/25/2002,1.5545,1.5504,1.5564,1.5507,1.5507
10/24/2002,1.548,1.545,1.555,1.5547,1.5547
10/23/2002,1.5459,1.5428,1.5505,1.5478,1.5478
10/22/2002,1.5431,1.5415,1.5495,1.5458,1.5458
10/21/2002,1.5462,1.5415,1.5513,1.5432,1.5432
10/18/2002,1.5501,1.5434,1.5517,1.5457,1.5457
10/17/2002,1.5536,1.5496,1.5577,1.55,1.55
10/16/2002,1.5529,1.5498,1.5558,1.5536,1.5536
10/15/2002,1.5575,1.5488,1.5581,1.5531,1.5531
10/14/2002,1.5625,1.5556,1.564,1.5578,1.5578
10/11/2002,1.5639,1.5584,1.5655,1.5615,1.5615
10/10/2002,1.5648,1.5616,1.5685,1.5643,1.5643
10/9/2002,1.5533,1.5508,1.5659,1.5647,1.5647
10/8/2002,1.5656,1.5525,1.5692,1.5534,1.5534
10/7/2002,1.5644,1.5626,1.5672,1.566,1.566
10/4/2002,1.5707,1.5643,1.5709,1.5654,1.5654
10/3/2002,1.5697,1.5672,1.5729,1.5705,1.5705
10/2/2002,1.5656,1.561,1.57,1.57,1.57
10/1/2002,1.5683,1.5655,1.5763,1.5656,1.5656
9/30/2002,1.5609,1.5589,1.5741,1.5684,1.5684
9/27/2002,1.5586,1.5521,1.5615,1.5609,1.5609
9/26/2002,1.5572,1.5551,1.5617,1.5587,1.5587
9/25/2002,1.5602,1.5567,1.5668,1.5572,1.5572
9/24/2002,1.5504,1.5484,1.5605,1.5599,1.5599
9/23/2002,1.5539,1.5486,1.5613,1.5507,1.5507
9/20/2002,1.5576,1.5459,1.5591,1.5546,1.5546
9/19/2002,1.5497,1.5487,1.5593,1.5575,1.5575
9/18/2002,1.5412,1.5358,1.5529,1.5499,1.5499
9/17/2002,1.541,1.541,1.5422,1.5415,1.5415
9/16/2002,1.5511,1.54,1.5525,1.541,1.541
9/13/2002,1.5612,1.5499,1.5653,1.5519,1.5519
9/12/2002,1.5542,1.5517,1.562,1.5608,1.5608
9/11/2002,1.5553,1.5475,1.5578,1.5539,1.5539
9/10/2002,1.5567,1.5517,1.5615,1.5554,1.5554
9/9/2002,1.5581,1.5555,1.5618,1.5567,1.5567
9/6/2002,1.5651,1.5566,1.5707,1.5603,1.5603
9/5/2002,1.5644,1.5632,1.5728,1.5653,1.5653
9/4/2002,1.5658,1.5607,1.5671,1.5642,1.5642
9/3/2002,1.5495,1.5486,1.5658,1.5657,1.5657
9/2/2002,1.5493,1.5466,1.5519,1.5481,1.5481
8/30/2002,1.5471,1.5453,1.5546,1.5505,1.5505
8/29/2002,1.5329,1.5323,1.5501,1.5476,1.5476
8/28/2002,1.5336,1.5312,1.5375,1.5329,1.5329
8/27/2002,1.5216,1.5199,1.5353,1.5348,1.5348
8/26/2002,1.5206,1.5185,1.5245,1.5216,1.5216
8/23/2002,1.5213,1.5164,1.5232,1.5201,1.5201
8/22/2002,1.532,1.5178,1.532,1.5212,1.5212
8/21/2002,1.5288,1.5216,1.5344,1.5321,1.5321
8/20/2002,1.5269,1.5222,1.5305,1.5289,1.5289
8/19/2002,1.539,1.5249,1.5444,1.5267,1.5267
8/16/2002,1.5358,1.5323,1.5395,1.5392,1.5392
8/15/2002,1.5358,1.5302,1.5406,1.5358,1.5358
8/14/2002,1.5369,1.5351,1.5469,1.5357,1.5357
8/13/2002,1.5316,1.5252,1.5383,1.5373,1.5373
8/12/2002,1.5235,1.5228,1.5333,1.5315,1.5315
8/9/2002,1.5316,1.5211,1.5364,1.5246,1.5246
8/8/2002,1.5396,1.5252,1.5418,1.5318,1.5318
8/7/2002,1.537,1.5316,1.5424,1.5395,1.5395
8/6/2002,1.5599,1.5345,1.561,1.5371,1.5371
8/5/2002,1.5693,1.5599,1.571,1.5599,1.5599
8/2/2002,1.5615,1.5601,1.5724,1.57,1.57
8/1/2002,1.5642,1.5474,1.565,1.5612,1.5612
7/31/2002,1.5723,1.5567,1.5733,1.5637,1.5637
7/30/2002,1.5642,1.5608,1.5743,1.5725,1.5725
7/29/2002,1.564,1.557,1.5684,1.5643,1.5643
7/26/2002,1.5843,1.5619,1.5847,1.5657,1.5657
7/25/2002,1.573,1.5709,1.5863,1.5844,1.5844
7/24/2002,1.5623,1.5593,1.5776,1.5728,1.5728
7/23/2002,1.5797,1.5557,1.5799,1.5625,1.5625
7/22/2002,1.5756,1.5718,1.5817,1.5794,1.5794
7/19/2002,1.5737,1.5726,1.5846,1.5771,1.5771
7/18/2002,1.5714,1.5622,1.5741,1.574,1.574
7/17/2002,1.5754,1.5625,1.5773,1.5712,1.5712
7/16/2002,1.5695,1.5687,1.5781,1.5758,1.5758
7/15/2002,1.5513,1.551,1.5734,1.5692,1.5692
7/12/2002,1.5532,1.5471,1.5543,1.5543,1.5543
7/11/2002,1.5478,1.542,1.5581,1.5531,1.5531
7/10/2002,1.5485,1.5452,1.5528,1.5484,1.5484
7/9/2002,1.5438,1.5402,1.5494,1.5484,1.5484
7/8/2002,1.5244,1.5233,1.5454,1.5439,1.5439
7/5/2002,1.526,1.5153,1.5269,1.5222,1.5222
7/4/2002,1.5271,1.5234,1.5278,1.526,1.526
7/3/2002,1.5358,1.5228,1.5362,1.5271,1.5271
7/2/2002,1.5327,1.5233,1.5363,1.5358,1.5358
7/1/2002,1.5326,1.5287,1.5346,1.533,1.533
6/28/2002,1.529,1.5222,1.538,1.5335,1.5335
6/27/2002,1.5262,1.5175,1.53,1.5288,1.5288
6/26/2002,1.5087,1.508,1.5313,1.526,1.526
6/25/2002,1.5013,1.4983,1.5088,1.5083,1.5083
6/24/2002,1.4965,1.495,1.5082,1.5013,1.5013
6/21/2002,1.4988,1.4953,1.5017,1.4976,1.4976
6/20/2002,1.4923,1.4889,1.5011,1.4985,1.4985
6/19/2002,1.4909,1.4876,1.4948,1.4922,1.4922
6/18/2002,1.4798,1.4785,1.4931,1.491,1.491
6/17/2002,1.4765,1.4752,1.48,1.4797,1.4797
6/14/2002,1.4722,1.4703,1.48,1.4774,1.4774
6/13/2002,1.471,1.4686,1.474,1.4723,1.4723
6/12/2002,1.4718,1.4682,1.4755,1.4708,1.4708
6/11/2002,1.4607,1.4597,1.4733,1.4718,1.4718
6/10/2002,1.4595,1.4552,1.4631,1.4605,1.4605
6/7/2002,1.4606,1.4582,1.4629,1.4596,1.4596
6/6/2002,1.4591,1.4543,1.461,1.4603,1.4603
6/5/2002,1.4581,1.4537,1.4604,1.4588,1.4588
6/4/2002,1.4633,1.4579,1.4664,1.4583,1.4583
6/3/2002,1.4574,1.455,1.4634,1.4634,1.4634
5/31/2002,1.4655,1.4538,1.4677,1.4553,1.4553
5/30/2002,1.4627,1.4617,1.4685,1.4654,1.4654
5/29/2002,1.4591,1.4572,1.4631,1.4629,1.4629
5/28/2002,1.4566,1.4556,1.4636,1.4593,1.4593
5/27/2002,1.4568,1.4542,1.4589,1.4568,1.4568
5/24/2002,1.4541,1.4511,1.4594,1.4581,1.4581
5/23/2002,1.4591,1.4512,1.4617,1.4549,1.4549
5/22/2002,1.46,1.4571,1.4633,1.4593,1.4593
5/21/2002,1.4582,1.4536,1.4613,1.4599,1.4599
5/20/2002,1.4592,1.4573,1.4629,1.4579,1.4579
5/17/2002,1.4556,1.4551,1.4624,1.4579,1.4579
5/16/2002,1.4603,1.4544,1.4612,1.4559,1.4559
5/15/2002,1.4503,1.4475,1.4611,1.4604,1.4604
5/14/2002,1.4575,1.4468,1.4583,1.4503,1.4503
5/13/2002,1.4634,1.4557,1.4649,1.4572,1.4572
5/10/2002,1.4603,1.4586,1.4654,1.4641,1.4641
5/9/2002,1.4565,1.4553,1.462,1.46,1.46
5/8/2002,1.4674,1.4534,1.4675,1.4564,1.4564
5/7/2002,1.4688,1.4633,1.4695,1.4675,1.4675
5/6/2002,1.468,1.4663,1.4697,1.4685,1.4685
5/3/2002,1.4633,1.46,1.4703,1.469,1.469
5/2/2002,1.4654,1.4612,1.4678,1.4633,1.4633
5/1/2002,1.4577,1.455,1.4663,1.4656,1.4656
4/30/2002,1.4589,1.4554,1.4595,1.458,1.458
4/29/2002,1.4571,1.4564,1.4634,1.459,1.459
4/26/2002,1.4556,1.4507,1.4584,1.4582,1.4582
4/25/2002,1.4496,1.449,1.4562,1.4552,1.4552
4/24/2002,1.4472,1.4456,1.4508,1.4494,1.4494
4/23/2002,1.4507,1.4464,1.4515,1.4474,1.4474
4/22/2002,1.4466,1.4459,1.4514,1.451,1.451
4/19/2002,1.4478,1.4456,1.45,1.4476,1.4476
4/18/2002,1.4458,1.4439,1.4492,1.4479,1.4479
4/17/2002,1.4406,1.4388,1.4465,1.4455,1.4455
4/16/2002,1.437,1.436,1.4411,1.4405,1.4405
4/15/2002,1.4365,1.4346,1.4389,1.4375,1.4375
4/12/2002,1.4388,1.4353,1.4388,1.4372,1.4372
4/11/2002,1.4359,1.4337,1.4403,1.4385,1.4385
4/10/2002,1.437,1.4356,1.4389,1.4364,1.4364
4/9/2002,1.4308,1.43,1.4375,1.4369,1.4369
4/8/2002,1.4314,1.4289,1.4359,1.4308,1.4308
4/5/2002,1.4338,1.432,1.4378,1.4321,1.4321
4/4/2002,1.4363,1.4326,1.4399,1.4341,1.4341
4/3/2002,1.4355,1.4338,1.4386,1.4361,1.4361
4/2/2002,1.4409,1.4353,1.4422,1.4358,1.4358
4/1/2002,1.4255,1.4248,1.4429,1.4412,1.4412
3/29/2002,1.4252,1.4233,1.4267,1.4259,1.4259
3/28/2002,1.4245,1.4222,1.4273,1.4251,1.4251
3/27/2002,1.4257,1.4214,1.4275,1.4248,1.4248
3/26/2002,1.4263,1.4227,1.4285,1.4257,1.4257
3/25/2002,1.4249,1.4224,1.4282,1.426,1.426
3/22/2002,1.4261,1.4233,1.4284,1.4258,1.4258
3/21/2002,1.4284,1.4234,1.4325,1.4264,1.4264
3/20/2002,1.4238,1.4199,1.4295,1.4285,1.4285
3/19/2002,1.4267,1.4206,1.4299,1.4241,1.4241
3/18/2002,1.4231,1.4208,1.4275,1.4267,1.4267
3/15/2002,1.4202,1.42,1.427,1.4248,1.4248
3/14/2002,1.4152,1.4144,1.4226,1.4202,1.4202
3/13/2002,1.4153,1.4092,1.4177,1.4151,1.4151
3/12/2002,1.4206,1.4089,1.4209,1.4152,1.4152
3/11/2002,1.421,1.4183,1.4228,1.4198,1.4198
3/8/2002,1.4278,1.419,1.4281,1.423,1.423
3/7/2002,1.4226,1.4185,1.4308,1.4283,1.4283
3/6/2002,1.4239,1.4202,1.4257,1.4228,1.4228
3/5/2002,1.4228,1.4175,1.4254,1.4243,1.4243
3/4/2002,1.4188,1.4161,1.425,1.4231,1.4231
3/1/2002,1.4174,1.415,1.4234,1.4177,1.4177
2/28/2002,1.419,1.4111,1.42,1.4174,1.4174
2/27/2002,1.4169,1.4147,1.4215,1.4192,1.4192
2/26/2002,1.4252,1.4142,1.4281,1.4171,1.4171
2/25/2002,1.4317,1.4239,1.4328,1.4251,1.4251
2/22/2002,1.4266,1.4243,1.4345,1.4327,1.4327
2/21/2002,1.4272,1.4238,1.4291,1.4264,1.4264
2/20/2002,1.4315,1.4264,1.4328,1.4273,1.4273
2/19/2002,1.4285,1.4224,1.4336,1.4314,1.4314
2/18/2002,1.432,1.4277,1.4341,1.4282,1.4282
2/15/2002,1.4304,1.4267,1.4335,1.432,1.432
2/14/2002,1.4285,1.4254,1.4316,1.431,1.431
2/13/2002,1.4336,1.4277,1.4359,1.4287,1.4287
2/12/2002,1.4223,1.4217,1.435,1.4327,1.4327
2/11/2002,1.4133,1.4132,1.425,1.4218,1.4218
2/8/2002,1.4139,1.4108,1.4188,1.415,1.415
2/7/2002,1.4121,1.4067,1.4151,1.414,1.414
2/6/2002,1.4154,1.411,1.4163,1.4124,1.4124
2/5/2002,1.423,1.4128,1.4247,1.4157,1.4157
2/4/2002,1.4144,1.4138,1.4238,1.4233,1.4233
2/1/2002,1.4107,1.4063,1.4183,1.4162,1.4162
1/31/2002,1.4141,1.409,1.4157,1.4108,1.4108
1/30/2002,1.4141,1.4104,1.4182,1.4142,1.4142
1/29/2002,1.4094,1.4044,1.4149,1.4139,1.4139
1/28/2002,1.4094,1.4045,1.4117,1.4095,1.4095
1/25/2002,1.426,1.4062,1.4261,1.4082,1.4082
1/24/2002,1.4248,1.4201,1.4271,1.4258,1.4258
1/23/2002,1.429,1.422,1.4342,1.4253,1.4253
1/22/2002,1.4356,1.4265,1.4363,1.4289,1.4289
1/21/2002,1.4373,1.4344,1.442,1.4358,1.4358
1/18/2002,1.4353,1.4321,1.4393,1.4383,1.4383
1/17/2002,1.4374,1.4304,1.4392,1.4357,1.4357
1/16/2002,1.4411,1.4347,1.442,1.4372,1.4372
1/15/2002,1.4492,1.4392,1.4503,1.4411,1.4411
1/14/2002,1.4496,1.4472,1.4519,1.4495,1.4495
1/11/2002,1.4393,1.4373,1.4497,1.4486,1.4486
1/10/2002,1.4374,1.437,1.4464,1.4391,1.4391
1/9/2002,1.4398,1.4339,1.4434,1.4374,1.4374
1/8/2002,1.4404,1.4374,1.4439,1.4394,1.4394
1/7/2002,1.4472,1.4344,1.4479,1.4404,1.4404
1/4/2002,1.4384,1.4378,1.4474,1.4473,1.4473
1/3/2002,1.4468,1.4363,1.4487,1.4385,1.4385
1/2/2002,1.4534,1.4427,1.4559,1.4468,1.4468
1/1/2002,1.4545,1.4477,1.4562,1.4534,1.4534
12/31/2001,1.4502,1.4477,1.4565,1.4546,1.4546
12/28/2001,1.4509,1.4442,1.4519,1.4513,1.4513
12/27/2001,1.4527,1.4443,1.4554,1.451,1.451
12/26/2001,1.4434,1.4398,1.4552,1.4524,1.4524
12/25/2001,1.4417,1.4384,1.4459,1.4434,1.4434
12/24/2001,1.4402,1.4331,1.4438,1.4424,1.4424
12/21/2001,1.4487,1.4345,1.4531,1.4411,1.4411
12/20/2001,1.4505,1.4426,1.4516,1.4486,1.4486
12/19/2001,1.4574,1.4467,1.4577,1.4505,1.4505
12/18/2001,1.4596,1.4538,1.4609,1.4577,1.4577
12/17/2001,1.4532,1.4525,1.461,1.4592,1.4592
12/14/2001,1.4408,1.4397,1.4567,1.4543,1.4543
12/13/2001,1.4464,1.4395,1.4489,1.4409,1.4409
12/12/2001,1.4383,1.4379,1.4479,1.4468,1.4468
12/11/2001,1.4357,1.4311,1.4401,1.4385,1.4385
12/10/2001,1.4322,1.4274,1.436,1.4352,1.4352
12/7/2001,1.4286,1.424,1.4341,1.4338,1.4338
12/6/2001,1.4164,1.4149,1.4297,1.4286,1.4286
12/5/2001,1.4229,1.414,1.4243,1.4165,1.4165
12/4/2001,1.4246,1.4203,1.4253,1.4233,1.4233
12/3/2001,1.4236,1.4189,1.4263,1.4246,1.4246
11/30/2001,1.4267,1.4222,1.4297,1.4241,1.4241
11/29/2001,1.4258,1.4211,1.4285,1.4265,1.4265
11/28/2001,1.4149,1.4136,1.4264,1.4263,1.4263
11/27/2001,1.4121,1.415,1.4167,1.415,1.415
11/26/2001,1.4105,1.4101,1.4205,1.4122,1.4122
11/23/2001,1.4107,1.4095,1.4166,1.4095,1.4095
11/22/2001,1.4166,1.4106,1.418,1.4108,1.4108
11/21/2001,1.4197,1.4124,1.421,1.4167,1.4167
11/20/2001,1.4129,1.4121,1.4219,1.4198,1.4198
11/19/2001,1.4283,1.4088,1.4284,1.4132,1.4132
11/16/2001,1.432,1.425,1.4364,1.4268,1.4268
11/15/2001,1.4415,1.4307,1.4427,1.4321,1.4321
11/14/2001,1.4411,1.4352,1.446,1.4417,1.4417
11/13/2001,1.4536,1.44,1.4554,1.4413,1.4413
11/12/2001,1.4563,1.4514,1.4619,1.4542,1.4542
11/9/2001,1.4542,1.4478,1.4592,1.4562,1.4562
11/8/2001,1.4633,1.4525,1.4661,1.4543,1.4543
11/7/2001,1.4574,1.4568,1.4672,1.4637,1.4637
11/6/2001,1.4586,1.4562,1.4612,1.4573,1.4573
11/5/2001,1.4618,1.4513,1.4628,1.4588,1.4588
11/2/2001,1.4635,1.4593,1.4663,1.4628,1.4628
11/1/2001,1.4546,1.4526,1.468,1.4637,1.4637
10/31/2001,1.4515,1.4503,1.4571,1.4545,1.4545
10/30/2001,1.4557,1.4504,1.4598,1.4515,1.4515
10/29/2001,1.4365,1.4344,1.4561,1.4558,1.4558
10/26/2001,1.4269,1.4245,1.4376,1.4366,1.4366
10/25/2001,1.4286,1.4233,1.4329,1.4268,1.4268
10/24/2001,1.4257,1.4223,1.4305,1.4289,1.4289
10/23/2001,1.4253,1.4197,1.4266,1.4258,1.4258
10/22/2001,1.4345,1.421,1.4352,1.4253,1.4253
10/19/2001,1.4441,1.4323,1.4442,1.433,1.433
10/18/2001,1.4465,1.4419,1.4501,1.444,1.444
10/17/2001,1.4488,1.4439,1.4521,1.447,1.447
10/16/2001,1.4487,1.4428,1.4504,1.449,1.449
10/15/2001,1.4512,1.4466,1.4541,1.4494,1.4494
10/12/2001,1.4447,1.4444,1.4538,1.453,1.453
10/11/2001,1.4514,1.4403,1.4528,1.4446,1.4446
10/10/2001,1.4581,1.4486,1.4601,1.4515,1.4515
10/9/2001,1.4747,1.4557,1.4747,1.4581,1.4581
10/8/2001,1.483,1.4712,1.4835,1.4744,1.4744
10/5/2001,1.4757,1.4743,1.4844,1.4842,1.4842
10/4/2001,1.4776,1.47,1.4788,1.476,1.476
10/3/2001,1.4691,1.4667,1.4792,1.4777,1.4777
10/2/2001,1.4792,1.4621,1.4809,1.4691,1.4691
10/1/2001,1.4718,1.4702,1.4813,1.4792,1.4792
9/28/2001,1.4743,1.4658,1.4748,1.4744,1.4744
9/27/2001,1.4758,1.4712,1.4767,1.4744,1.4744
9/26/2001,1.47,1.47,1.4768,1.4751,1.4751
9/25/2001,1.4637,1.4603,1.4717,1.4702,1.4702
9/24/2001,1.4557,1.4532,1.4663,1.4635,1.4635
9/21/2001,1.466,1.4517,1.4664,1.4567,1.4567
9/20/2001,1.4683,1.4629,1.4692,1.4662,1.4662
9/19/2001,1.4678,1.4621,1.4724,1.4685,1.4685
9/18/2001,1.4656,1.46,1.4714,1.468,1.468
9/17/2001,1.4721,1.4625,1.4768,1.4655,1.4655
9/14/2001,1.4679,1.4662,1.4682,1.4682,1.4682
9/13/2001,1.4676,1.4653,1.4732,1.4716,1.4716
9/12/2001,1.4764,1.4623,1.4779,1.4677,1.4677
9/11/2001,1.4569,1.4534,1.4771,1.4763,1.4763
9/10/2001,1.4611,1.4567,1.4679,1.4568,1.4568
9/7/2001,1.4569,1.45,1.4633,1.4616,1.4616
9/6/2001,1.4571,1.4462,1.4581,1.4572,1.4572
9/5/2001,1.4446,1.4407,1.4588,1.4575,1.4575
9/4/2001,1.454,1.4412,1.4548,1.4448,1.4448
9/3/2001,1.4533,1.451,1.4564,1.454,1.454
8/31/2001,1.4574,1.4499,1.4623,1.4539,1.4539
8/30/2001,1.4514,1.4482,1.4607,1.4576,1.4576
8/29/2001,1.4534,1.4496,1.4571,1.4513,1.4513
8/28/2001,1.4434,1.438,1.4537,1.4533,1.4533
8/27/2001,1.4433,1.4408,1.4457,1.4435,1.4435
8/24/2001,1.4473,1.4409,1.4484,1.443,1.443
8/23/2001,1.4492,1.4437,1.4495,1.4472,1.4472
8/22/2001,1.4552,1.4478,1.4588,1.4488,1.4488
8/21/2001,1.444,1.4433,1.4557,1.4552,1.4552
8/20/2001,1.4455,1.443,1.4474,1.4438,1.4438
8/17/2001,1.4447,1.4399,1.4489,1.4451,1.4451
8/16/2001,1.4407,1.4395,1.4444,1.4444,1.4444
8/15/2001,1.4291,1.4279,1.4416,1.4409,1.4409
8/14/2001,1.4197,1.4167,1.4301,1.4289,1.4289
8/13/2001,1.4237,1.4192,1.4274,1.4193,1.4193
8/10/2001,1.4253,1.4231,1.4281,1.4232,1.4232
8/9/2001,1.417,1.4134,1.4288,1.4254,1.4254
8/8/2001,1.4162,1.4129,1.4188,1.417,1.417
8/7/2001,1.4183,1.4126,1.4194,1.416,1.416
8/6/2001,1.4286,1.4171,1.429,1.4183,1.4183
8/3/2001,1.4319,1.4253,1.4322,1.4293,1.4293
8/2/2001,1.4339,1.4278,1.4355,1.4315,1.4315
8/1/2001,1.425,1.4246,1.4351,1.4339,1.4339
7/31/2001,1.4262,1.4234,1.4302,1.4252,1.4252
7/30/2001,1.4226,1.4209,1.4275,1.4262,1.4262
7/27/2001,1.4277,1.4227,1.4301,1.4236,1.4236
7/26/2001,1.4282,1.4252,1.4312,1.4278,1.4278
7/25/2001,1.4213,1.4189,1.4297,1.4283,1.4283
7/24/2001,1.4204,1.4156,1.4257,1.4211,1.4211
7/23/2001,1.4246,1.4176,1.4257,1.4202,1.4202
7/20/2001,1.4284,1.4264,1.435,1.4277,1.4277
7/19/2001,1.4216,1.4141,1.4318,1.4283,1.4283
7/18/2001,1.4013,1.3996,1.4223,1.4215,1.4215
7/17/2001,1.3996,1.3996,1.4063,1.4012,1.4012
7/16/2001,1.404,1.3981,1.404,1.3995,1.3995
7/13/2001,1.4075,1.3981,1.4079,1.4037,1.4037
7/12/2001,1.4079,1.4039,1.4097,1.4076,1.4076
7/11/2001,1.4119,1.4071,1.4119,1.4078,1.4078
7/10/2001,1.4085,1.4078,1.4131,1.412,1.412
7/9/2001,1.4116,1.4052,1.4126,1.4085,1.4085
7/6/2001,1.403,1.3966,1.4126,1.4118,1.4118
