 Date,N100 Open,N100 Low,N100 High,N100 Close,N100 Adj. Close,N100 SMA (200D),N100 SMA (50D)
9/16/2003,580.98,578.79,586.1,586.06,586.06,525.88,560.75
9/15/2003,580.22,579.03,582.72,579.76,579.76,525.88,559.96
9/12/2003,584.18,574.1,585.12,576.7,576.7,525.93,559.3
9/11/2003,574.99,574.54,582.25,580.84,580.84,525.99,558.34
9/10/2003,583.49,577.59,583.81,578.2,578.2,526.02,557.38
9/9/2003,594.55,584.2,594.55,585.9,585.9,525.97,556.43
9/8/2003,587.5,587.26,592.89,592.01,592.01,525.96,555.1
9/5/2003,593.12,585.54,593.22,588.94,588.94,525.92,553.86
9/4/2003,593.06,589.16,595.73,591.44,591.44,525.88,552.79
9/3/2003,589.67,589.51,595.66,593.61,593.61,525.71,551.62
9/2/2003,584.75,581.91,586.98,584.64,584.64,525.55,550.42
9/1/2003,578.26,578.13,584.98,583.85,583.85,525.46,549.34
8/29/2003,579.29,573.16,579.87,573.16,573.16,525.33,548.35
8/28/2003,570.2,569.73,578.36,575.26,575.26,525.23,547.83
8/27/2003,568.63,567.37,570.95,570.3,570.3,525.05,547.17
8/26/2003,572.84,564.73,574.88,565.58,565.58,524.91,546.78
8/25/2003,573.78,570.18,574.09,570.89,570.89,524.78,546.44
8/22/2003,572.08,571.69,579.31,576.7,576.7,524.63,545.92
8/21/2003,570.8,570.52,576.17,573.01,573.01,524.5,545.09
8/20/2003,569.41,564.65,570.12,567.21,567.21,524.46,544.5
8/19/2003,572.41,569.3,573.94,571.25,571.25,524.48,543.94
8/18/2003,567.85,564.21,570.19,570.01,570.01,524.47,543.14
8/15/2003,565.58,564.6,568.82,566.44,566.44,524.37,542.31
8/14/2003,556.24,553.74,563.51,563,563,524.32,541.69
8/13/2003,557.98,553.67,559.51,555.23,555.23,524.23,540.95
8/12/2003,552.21,552.19,557.4,555.19,555.19,524.08,540.41
8/11/2003,550.43,549.43,553.73,552.16,552.16,524.07,539.78
8/8/2003,544.81,543.49,552.64,549.23,549.23,524.01,539.27
8/7/2003,544.73,538.89,544.89,543.25,543.25,524,538.66
8/6/2003,546,540.97,546.27,542.43,542.43,523.94,538.08
8/5/2003,548.67,546.44,553.19,550.95,550.95,524,537.48
8/4/2003,546.34,542.76,554.54,544.34,544.34,524.04,536.51
8/1/2003,552.62,547.51,556.6,549.27,549.27,524.11,535.64
7/31/2003,549.32,545.91,556.02,554.62,554.62,524.17,534.71
7/30/2003,543.52,543.32,549.54,547.31,547.31,524.11,533.71
7/29/2003,547.14,541.77,551.23,543.98,543.98,524.11,532.74
7/28/2003,545.23,544.64,549.33,547.44,547.44,523.97,531.9
7/25/2003,540.75,537.74,543.96,539.97,539.97,523.82,530.95
7/24/2003,536.66,534.45,547.28,547.06,547.06,523.59,530.55
7/23/2003,541.34,535.87,541.51,537.2,537.2,523.25,529.99
7/22/2003,537.65,533.08,538.34,538.34,538.34,522.99,529.54
7/21/2003,546.63,534.83,547.31,535.97,535.97,522.76,529.04
7/18/2003,540.87,539.41,545.43,542.52,542.52,522.57,528.59
7/17/2003,542.13,536.72,542.64,540.06,540.06,522.42,528.02
7/16/2003,549.77,542.99,550.88,544.33,544.33,522.33,527.4
7/15/2003,546.31,545.78,551.45,547.59,547.59,522.12,526.95
7/14/2003,543.47,541.52,550.68,548.76,548.76,521.85,526.53
7/11/2003,531.92,531.02,540.94,540.75,540.75,521.72,525.89
7/10/2003,538.6,533.51,539.69,534.34,534.34,521.64,525.28
7/9/2003,546.33,538.88,547.92,540.43,540.43,521.44,524.8
7/8/2003,544.64,542.44,550.23,546.59,546.59,521.18,524.18
7/7/2003,535.88,535.23,546.85,546.77,546.77,520.93,523.5
7/4/2003,530.26,528.8,532.22,528.8,528.8,520.76,522.55
7/3/2003,532.89,526.52,534.26,532.65,532.65,520.71,522.1
7/2/2003,526.52,525.15,531.25,530.77,530.77,520.7,521.81
7/1/2003,531.39,518.45,532.45,519.37,519.37,520.8,521.41
6/30/2003,533.61,530.21,538.96,530.21,530.21,520.99,521.21
6/27/2003,536.1,532.05,537.25,535.32,535.32,521.13,520.79
6/26/2003,528.17,528.02,536.74,532.78,532.78,521.32,520.32
6/25/2003,534.81,528.9,535.14,533.64,533.64,521.65,519.71
6/24/2003,534.8,528.75,536.3,530.63,530.63,521.88,518.98
6/23/2003,541.62,533.34,544.21,534.46,534.46,522.05,518.2
6/20/2003,539.62,539.54,547.46,547.18,547.18,522.26,517.58
6/19/2003,551.23,540.89,551.66,542.2,542.2,522.31,516.74
6/18/2003,548.4,545.59,552.77,550.57,550.57,522.41,516.16
6/17/2003,551.06,545.07,553.23,548.61,548.61,522.45,515.05
6/16/2003,532.61,529.83,545.18,545.18,545.18,522.62,513.84
6/13/2003,543.1,533.58,544.45,534.89,534.89,522.88,512.58
6/12/2003,543.87,540.72,546.57,543.87,543.87,523.16,511.18
6/11/2003,534.55,533.52,539.97,538.87,538.87,523.46,509.51
6/10/2003,528.36,528.17,533.26,531.68,531.68,523.92,508.31
6/9/2003,531.48,527.23,534.45,528.54,528.54,524.32,507.23
6/6/2003,529.11,528.17,538.16,535.4,535.4,524.8,506.4
6/5/2003,532.64,522.34,533.2,525.57,525.57,525.29,505.45
6/4/2003,525.85,523.2,528.84,528.24,528.24,525.73,504.47
6/3/2003,522.38,519.61,524.11,524.11,524.11,526.13,503.97
6/2/2003,523.39,519.11,526.69,526.69,526.69,526.59,503.2
5/30/2003,511.24,510.45,521.14,518.29,518.29,526.93,502.5
5/29/2003,510.04,509.96,516.63,514.25,514.25,527.31,501.84
5/28/2003,510.58,506.2,513.44,512.45,512.45,527.6,501.37
5/27/2003,498.01,492.09,503.4,502.52,502.52,528,500.63
5/26/2003,501.86,500.03,506.28,501.12,501.12,528.42,499.51
5/23/2003,508.28,497.64,508.35,502.67,502.67,528.91,497.89
5/22/2003,502.68,500.18,504.32,504.32,504.32,529.35,496.54
5/21/2003,499.36,491.35,499.37,499.01,499.01,529.69,495.2
5/20/2003,499.33,493.93,504.19,502.06,502.06,530.05,494.17
5/19/2003,513.83,499.43,514.11,500.14,500.14,530.28,493.29
5/16/2003,519.41,515.68,525.54,519.95,519.95,530.61,492.55
5/15/2003,514.34,511.19,519.82,518.84,518.84,530.86,491.5
5/14/2003,512.69,512.08,521.37,514.45,514.45,531.26,490.73
5/13/2003,514.38,509.96,515.93,513.79,513.79,531.64,490.04
5/12/2003,518.05,506.51,519.48,513.37,513.37,532.04,489.17
5/9/2003,509.47,503.77,513.82,513.82,513.82,532.27,488.14
5/8/2003,519.89,507.95,522.95,509.18,509.18,532.47,487.2
5/7/2003,524.93,520.54,528.93,521.8,521.8,532.6,486.69
5/6/2003,516.47,514.69,526.39,526.39,526.39,532.72,486.13
5/5/2003,517.37,516.32,522.46,516.96,516.96,532.88,485.44
5/2/2003,509.25,502.75,510.22,510.22,510.22,533.25,485.08
4/30/2003,507.68,506.79,515.31,510.42,510.42,533.8,485.1
4/29/2003,516.96,509.57,521.68,509.57,509.57,534.29,484.96
4/28/2003,497.58,496.59,512.98,512.28,512.28,534.68,484.66
4/25/2003,509,498.51,509.2,499.53,499.53,535.07,484.06
4/24/2003,513.03,505.84,519.52,506.18,506.18,535.68,483.76
4/23/2003,520.55,515.46,523.77,517.97,517.97,536.27,483.57
4/22/2003,509.05,502.83,511.86,510.93,510.93,536.92,482.9
4/17/2003,503.44,501.45,511.12,509.56,509.56,537.74,482.47
4/16/2003,519.63,507.19,522.43,508.89,508.89,538.6,482.22
4/15/2003,511.48,506.72,515.97,511.95,511.95,539.48,482.17
4/14/2003,498.02,492.53,503.23,502.13,502.13,540.21,481.95
4/11/2003,496.87,495.48,506.2,497.05,497.05,540.91,482.26
4/10/2003,497.68,491.62,500.23,491.88,491.88,541.73,482.59
4/9/2003,500.12,496.03,511.1,503.56,503.56,542.72,482.96
4/8/2003,507.68,504.11,512.99,505.08,505.08,543.63,482.84
4/7/2003,508.51,507.67,520.05,513.09,513.09,544.41,482.63
4/4/2003,489.44,483.38,498.95,495.02,495.02,545.11,482.25
4/3/2003,483.56,481.75,494.12,488.06,488.06,545.97,482.57
4/2/2003,473.68,472.47,483.88,482.41,482.41,546.77,483.1
4/1/2003,462.96,457.99,467.8,464.94,464.94,547.71,483.78
3/31/2003,465.44,457.06,465.88,460.05,460.05,548.76,485.03
3/28/2003,478.72,470.37,479.56,479.17,479.17,549.92,486.48
3/27/2003,481.58,473.94,483.02,477.57,477.57,551.04,487.68
3/26/2003,485.86,483.46,495.98,487.23,487.23,552.17,489.2
3/25/2003,472.6,463.35,489,487.8,487.8,553.12,490.53
3/24/2003,495.02,476.5,495.45,476.77,476.77,554.16,491.98
3/21/2003,494.44,492.07,504.1,503.02,503.02,555.3,493.64
3/20/2003,488.01,480.92,495.23,485.69,485.69,556.38,494.72
3/19/2003,483.15,481.71,500.79,491.71,491.71,557.5,496.12
3/18/2003,493.85,480.26,503,485.32,485.32,558.6,497.23
3/17/2003,458.84,456.06,496.04,490.8,490.8,559.8,498.67
3/14/2003,453.69,453.69,475.04,475.04,475.04,560.95,500.13
3/13/2003,427.6,425.91,446.67,446.67,446.67,562.18,501.82
3/12/2003,437.62,419.49,440.03,419.95,419.95,563.67,504.11
3/11/2003,434.59,429.06,441.12,435.47,435.47,565.33,506.52
3/10/2003,449.1,437.38,449.15,437.38,437.38,566.9,508.51
3/7/2003,454.67,445.78,454.67,447.28,447.28,568.52,510.41
3/6/2003,465.81,456.78,465.81,458.4,458.4,570.1,512.37
3/5/2003,463.92,460.25,466.99,463.13,463.13,571.63,514.13
3/4/2003,475.4,464.16,475.72,467.01,467.01,573.13,515.76
3/3/2003,483.88,478.26,486.2,480.63,480.63,574.62,517.19
2/28/2003,470.89,467.7,479.79,479.67,479.67,576.01,518.42
2/27/2003,459.96,457.54,471.49,470.3,470.3,577.46,519.88
2/26/2003,473.11,460.26,474.36,462.13,462.13,578.97,521.64
2/25/2003,479.31,466.42,479.63,466.65,466.65,580.54,523.24
2/24/2003,496.17,483.58,496.45,483.58,483.58,582.12,524.97
2/21/2003,488.54,487.36,494.2,494.2,494.2,583.62,526.52
2/20/2003,499.02,490.1,503.96,491.53,491.53,585.05,527.71
2/19/2003,507.47,499.09,509.8,499.09,499.09,586.43,528.89
2/18/2003,502.23,499.81,513.45,511.49,511.49,587.75,530.17
2/17/2003,501.76,499.52,503.9,503.37,503.37,589.04,531.15
2/14/2003,487.21,485.26,499.63,494.2,494.2,590.39,532.4
2/13/2003,480.33,477.62,487.34,482.39,482.39,591.69,533.94
2/12/2003,490.53,483.8,491.59,484.75,484.75,593.11,536.01
2/11/2003,489.47,488.47,497.17,496.54,496.54,594.51,538.11
2/10/2003,486.91,482.95,489.21,484.34,484.34,595.9,539.96
2/7/2003,495.89,488.97,499.03,489.51,489.51,597.4,541.98
2/6/2003,503.42,494.01,510.34,497.32,497.32,598.84,543.58
2/5/2003,501.25,495.68,506.49,506.08,506.08,600.27,545.3
2/4/2003,513.64,500.98,514.89,500.98,500.98,601.67,546.84
2/3/2003,519.65,515.17,522.11,517.74,517.74,603.14,548.45
1/31/2003,501.25,498.71,513.76,513.75,513.75,604.56,549.27
1/30/2003,503.01,502.03,511.13,510.35,510.35,606.01,550.22
1/29/2003,493.24,481.28,498.5,497.55,497.55,607.51,551.33
1/28/2003,498.86,491.23,502.49,494.44,494.44,609.05,552.54
1/27/2003,507.28,493.56,507.82,493.87,493.87,610.62,553.74
1/24/2003,514.09,510.83,522.36,511.41,511.41,612.19,554.61
1/23/2003,522.42,513.66,523.99,514.32,514.32,613.59,555.23
1/22/2003,526.45,513.01,529.95,516.66,516.66,614.94,555.74
1/21/2003,535.83,526.99,539.69,527.15,527.15,616.27,556.23
1/20/2003,539.15,532.44,542.41,532.44,532.44,617.61,556.69
1/17/2003,549.27,539.28,550.97,539.28,539.28,618.88,557.36
1/16/2003,552.79,550.3,557.71,553.74,553.74,620.09,558.01
1/15/2003,565.02,552.47,565.08,553.49,553.49,621.29,558.3
1/14/2003,561.39,555.92,563.51,560.22,560.22,622.52,558.24
1/13/2003,559.16,557.26,565.79,559.79,559.79,623.77,558.15
1/10/2003,554.35,548.72,561.32,557.33,557.33,625.04,557.85
1/9/2003,547.58,539.38,555.67,555.67,555.67,626.35,557.23
1/8/2003,554.17,546.47,556.87,547.3,547.3,627.62,557.15
1/7/2003,567.07,554.16,567.42,557.35,557.35,628.93,557.04
1/6/2003,563.34,554.6,566.59,563.35,563.35,630.16,556.81
1/3/2003,561.89,557.12,565.08,559.75,559.75,631.38,556.2
1/2/2003,540.71,539.93,561.27,561.27,561.27,632.59,556.08
12/31/2002,535.97,534.88,544.33,540.27,540.27,633.82,556.02
12/30/2002,528.39,528.39,535.04,534.92,534.92,635.18,556.4
12/27/2002,539.57,531.85,543.58,532.58,532.58,636.54,556.91
12/24/2002,545.76,542.91,546.77,545.43,545.43,637.88,557.11
12/23/2002,545.77,542.17,548.43,546.22,546.22,639.12,557.17
12/20/2002,540.22,536.64,548.82,544.56,544.56,640.34,556.54
12/19/2002,544.26,531.83,550.42,538.72,538.72,641.6,556.01
12/18/2002,549.85,541.73,551.3,541.88,541.88,642.91,555.11
12/17/2002,562.05,550.98,563.32,552.55,552.55,644.22,553.86
12/16/2002,542.54,539.91,560.02,558.56,558.56,645.48,552.49
12/13/2002,551.89,538.9,552.06,542.31,542.31,646.67,551.17
12/12/2002,561.04,550.14,563.11,552.79,552.79,647.93,550.3
12/11/2002,557.85,554.61,563.71,561.26,561.26,649.16,549.49
12/10/2002,546.98,545.59,554.84,553.64,553.64,650.25,548.7
12/9/2002,568,549.7,569.49,550.44,550.44,651.36,547.7
12/6/2002,565.14,549.14,566.9,562.97,562.97,652.46,546.57
12/5/2002,570.63,558.28,579.58,560.6,560.6,653.42,545.74
12/4/2002,567.63,562.69,572.66,565.89,565.89,654.38,545.02
12/3/2002,588.87,570.67,589.35,571.38,571.38,655.25,543.6
12/2/2002,590.4,584.34,599.92,585.69,585.69,656.15,541.94
11/29/2002,589.87,585.59,594.33,589.64,589.64,656.92,540.15
11/28/2002,586.63,584.5,593.35,589.03,589.03,657.7,538.63
11/27/2002,568.45,563.99,586.75,585.48,585.48,658.56,537.23
11/26/2002,582.87,567.4,584.76,569.42,569.42,659.47,536.13
11/25/2002,586.91,580.09,590.69,583.31,583.31,660.49,535.75
11/22/2002,582.35,577.14,584.99,583.41,583.41,661.38,535.21
11/21/2002,570.15,569.79,581.45,581.39,581.39,662.26,534.74
11/20/2002,566.18,553.44,567.13,558.58,558.58,663.16,534.57
11/19/2002,559.27,557.96,562.49,561.59,561.59,664.12,535.35
11/18/2002,560.69,560.63,570.02,565.75,565.75,665.07,535.74
11/15/2002,562.13,553.81,563.03,557.69,557.69,665.99,535.72
11/14/2002,534.86,531.71,555.17,554.5,554.5,666.98,536.07
11/13/2002,538.05,528.1,540.54,537.7,537.7,668.07,536.12
11/12/2002,541.09,536.77,546.7,542.24,542.24,669.27,536.62
11/11/2002,535.56,532.77,542.58,540.02,540.02,670.46,536.96
11/8/2002,543.6,538.84,553.18,541.12,541.12,671.61,537.81
11/7/2002,566.73,548.34,571.17,549.78,549.78,672.81,538.92
11/6/2002,579.33,563.28,580.93,566.06,566.06,674.03,539.73
11/5/2002,565.09,560.83,574.78,571.98,571.98,675.11,540.51
11/4/2002,563.18,561.82,568.77,568.3,568.3,676.18,541.68
11/1/2002,551.21,539.2,553.26,550.07,550.07,677.21,542.56
10/31/2002,540.91,540.91,557.98,556.11,556.11,678.33,544.03
10/30/2002,533.07,526.57,546.24,544.79,544.79,679.4,545.58
10/29/2002,546.64,524.78,552.91,525.96,525.96,680.54,546.95
10/28/2002,552.91,549.65,557.85,552.02,552.02,681.8,548.6
10/25/2002,537.45,535.27,545.55,541.49,541.49,682.89,549.87
10/24/2002,540.37,537.02,549.69,545.96,545.96,684.09,550.96
10/23/2002,557.15,533.03,559.69,533.03,533.03,685.21,551.92
10/22/2002,559.62,552.03,569.93,553.6,553.6,686.48,552.68
10/21/2002,557.24,552.18,561.51,558.47,558.47,687.61,553.46
10/18/2002,563.74,547.36,565.15,559.02,559.02,688.78,554.03
10/17/2002,555.62,552.39,565.54,560.32,560.32,689.92,554.85
10/16/2002,539.02,538.59,562.39,542.57,542.57,691.09,555.44
10/15/2002,522.12,522.12,549.24,548.51,548.51,692.4,556.05
10/14/2002,518.43,510.34,525.16,514.91,514.91,693.67,556.51
10/11/2002,498.18,496.96,518.2,518.19,518.19,695.05,557.15
10/10/2002,476.08,474.1,494.69,493.76,493.76,696.46,558.11
10/9/2002,486.05,473.01,488.88,479.01,479.01,697.96,559.62
10/8/2002,498.22,482.6,500.7,484.41,484.41,699.47,562.02
10/7/2002,490.55,486.79,496.63,492.34,492.34,700.94,564.14
10/4/2002,508.67,496.48,512.6,498.89,498.89,702.31,566.19
10/3/2002,510.81,510.79,525.2,512.13,512.13,703.67,567.37
10/2/2002,521.68,509.27,524.73,522.06,522.06,704.97,568.24
10/1/2002,499.15,490.21,503.53,503.53,503.53,706.22,568.47
9/30/2002,499.52,485.78,503.06,493.69,493.69,707.46,569.32
9/27/2002,520.11,516.32,526.69,521.72,521.72,708.79,570.63
9/26/2002,508.47,503.88,524.42,524.42,524.42,710.05,572.01
9/25/2002,482.79,481.24,506.25,495.18,495.18,711.35,573.91
9/24/2002,497.99,475.04,499.53,488.13,488.13,712.79,576.19
9/23/2002,514.6,492.59,522.87,496.09,496.09,714.33,578.17
9/20/2002,514.02,509.15,525.99,514,514,715.86,580.05
9/19/2002,526.49,517.52,535.7,518.96,518.96,717.3,582.23
9/18/2002,536.99,527.22,542.67,530.12,530.12,718.6,584.31
9/17/2002,571.14,548.08,573.05,550.8,550.8,719.8,586.66
9/16/2002,560.14,552.89,564.77,556.32,556.32,720.91,589.15
9/13/2002,568.25,552.12,568.45,559.63,559.63,721.98,591.67
9/12/2002,589.52,572.26,591.86,572.88,572.88,723.02,594.17
9/11/2002,583.39,577.71,598.69,597.66,597.66,724.05,595.86
9/10/2002,575.66,575.47,581.67,581.04,581.04,725,596.75
9/9/2002,570.12,562.86,572.27,564.88,564.88,726.05,598.38
9/6/2002,553.81,552.36,575.05,575.05,575.05,727.19,600.84
9/5/2002,566.67,546.31,569.64,557.22,557.22,728.25,603.09
9/4/2002,554.97,549.02,565.42,562.68,562.68,729.42,605.16
9/3/2002,578.24,557.73,578.24,559.15,559.15,730.62,606.96
9/2/2002,593.46,582.04,593.68,582.29,582.29,731.78,609.1
8/30/2002,594.08,587.92,601.65,596.61,596.61,732.8,610.42
8/29/2002,597.69,587.23,598.01,590.48,590.48,733.75,611.89
8/28/2002,622.31,603.56,622.31,605.29,605.29,734.74,613.58
8/27/2002,617.25,614.14,631.19,630.43,630.43,735.49,615.33
8/26/2002,619.52,612.3,627.23,612.31,612.31,736.23,616.8
8/23/2002,629.62,622.39,634.16,623.58,623.58,737.11,618.62
8/22/2002,622.22,620.34,633.3,633.29,633.29,737.86,619.69
8/21/2002,608.31,607.53,623.02,613.61,613.61,738.53,620.94
8/20/2002,614.54,605.36,619.29,608.07,608.07,739.31,622.76
8/19/2002,592.36,592.09,615.83,615.83,615.83,740.02,624.96
8/16/2002,594.1,584.12,597.92,595.7,595.7,740.68,626.87
8/15/2002,588.71,585.36,596.77,594.06,594.06,741.42,629.17
8/14/2002,578.92,571.27,584.1,571.27,571.27,742.1,631.79
8/13/2002,591.25,577.9,594.04,592.33,592.33,743,634.8
8/12/2002,595.49,583.76,597.45,586.98,586.98,743.87,637.34
8/9/2002,594.35,581.69,601.2,600.23,600.23,744.67,640.5
8/8/2002,579.9,578.68,592.88,589.82,589.82,745.49,643.57
8/7/2002,578.3,571.12,585.98,572.83,572.83,746.35,646.75
8/6/2002,538.22,530.12,573.85,571.4,571.4,747.19,650.52
8/5/2002,568.36,547.26,568.36,547.26,547.26,747.97,654.34
8/2/2002,564.33,562.62,572.75,566.11,566.11,748.93,658.71
8/1/2002,598.8,568.29,605.94,569.2,569.2,749.87,662.65
7/31/2002,597.9,584.29,613,598.93,598.93,750.71,666.54
7/30/2002,601.11,586.84,603.37,590.74,590.74,751.34,669.74
7/29/2002,563.35,562.48,594.57,594.57,594.57,752.14,673.33
7/26/2002,549.54,535.61,558.7,558.06,558.06,752.92,676.87
7/25/2002,558.16,542.98,564.09,555.61,555.61,753.86,681.26
7/24/2002,535.99,513.4,544.99,533.52,533.52,754.7,685.8
7/23/2002,565.24,539.85,575.69,545.97,545.97,755.65,690.8
7/22/2002,578.25,559.11,580.52,559.11,559.11,756.53,695.48
7/19/2002,603.74,590.54,607.62,590.7,590.7,757.36,699.65
7/18/2002,608.17,608.17,629.28,619.73,619.73,757.88,703.07
7/17/2002,579.87,579.71,615.31,609.04,609.04,758.29,706.09
7/16/2002,602.44,569.35,602.6,587.25,587.25,758.72,709.35
7/15/2002,621.03,589.99,628.03,590.04,590.04,759.34,712.7
7/12/2002,640.3,615.79,642.73,622.61,622.61,759.85,716.22
7/11/2002,635.27,622.97,638.95,622.97,622.97,760.18,719.09
7/10/2002,660.55,647.77,662.42,647.77,647.77,760.44,722.12
7/9/2002,682.23,667.18,686.57,675.57,675.57,760.53,724.84
7/8/2002,678.94,677.41,688.97,682.35,682.35,760.31,726.89
7/5/2002,666.98,665.63,684.59,684.59,684.59,760.13,728.9
7/4/2002,657.1,650.7,658.34,657.04,657.04,760.09,730.91
7/3/2002,665.49,642.56,668.34,642.56,642.56,760.25,733.68
7/2/2002,676.35,660.07,677.94,662.19,662.19,760.51,736.89
7/1/2002,683.8,680.76,699.25,688.1,688.1,760.58,739.7
6/28/2002,675,670.88,687.39,687.39,687.39,760.71,742.13
6/27/2002,662.59,656.44,671.05,660.57,660.57,760.84,744.52
6/26/2002,636.16,629.61,652.93,652.92,652.92,761.08,747.47
6/25/2002,658.58,657.65,667.65,666.12,666.12,761.61,750.56
6/24/2002,667.54,647.34,673.79,648.26,648.26,762.1,753.05
6/21/2002,665.89,658.67,683.26,670.19,670.19,762.76,755.81
6/20/2002,683.69,671.97,689.24,674.87,674.87,763.39,758.05
6/19/2002,692.02,687.37,695.03,692.91,692.91,764.07,760.44
6/18/2002,706.81,699.31,708.48,703.77,703.77,764.62,762.31
6/17/2002,682.33,681.46,703.67,703.56,703.56,765.16,763.87
6/14/2002,689.69,667.09,690.62,676.89,676.89,765.72,765.68
6/13/2002,711.6,692.94,712.79,695.79,695.79,766.51,768.11
6/12/2002,714.36,704.55,714.36,704.57,704.57,767.18,770.43
6/11/2002,712.1,709.51,718.5,718.1,718.1,767.88,772.59
6/10/2002,717.88,708.23,719.74,711.42,711.42,768.5,774.63
6/7/2002,713.7,702.92,713.7,710.9,710.9,769.09,776.57
6/6/2002,725.17,723.54,733.93,724.76,724.76,769.67,778.54
6/5/2002,724.04,720.74,728.67,721.65,721.65,770.19,780.12
6/4/2002,732.9,719.71,733.18,719.71,719.71,770.69,781.83
6/3/2002,749.75,744.84,754.14,744.95,744.95,771.19,783.5
5/31/2002,749.23,747.03,755.53,753.39,753.39,771.64,784.72
5/30/2002,758.6,747.63,758.9,749.19,749.19,772.09,785.89
5/29/2002,761.3,759.05,763.61,761.26,761.26,772.58,787.06
5/28/2002,771.4,761.39,774.11,762.1,762.1,772.98,787.85
5/27/2002,762.29,762.29,771.73,765.77,765.77,773.33,788.47
5/24/2002,767.63,761.82,768.94,763.48,763.48,773.69,788.97
5/23/2002,763.96,758.1,766.22,763.34,763.34,774.14,789.61
5/22/2002,767.11,757.26,768.94,759.01,759.01,774.64,790.36
5/21/2002,769.38,765.6,775.65,770.32,770.32,775.17,791.27
5/20/2002,778.34,769.66,780.64,771.55,771.55,775.61,791.93
5/17/2002,784.89,776.3,787.13,777.5,777.5,776.11,792.44
5/16/2002,780.11,778.86,786.73,782.45,782.45,776.59,792.8
5/15/2002,784.42,777.74,786.81,783.64,783.64,777.03,793.13
5/14/2002,769.25,765.68,782.64,780.05,780.05,777.42,793.05
5/13/2002,754.82,754.82,767.94,767.7,767.7,777.77,792.94
5/10/2002,768.32,760,770.45,761.53,761.53,778.1,792.97
5/9/2002,773.84,767.84,774.55,770.76,770.76,778.42,792.88
5/8/2002,762.67,762.28,771.97,771.97,771.97,778.77,792.49
5/7/2002,758.97,745.8,761.21,755.1,755.1,779.15,791.87
5/6/2002,763.13,762.62,769.32,765.94,765.94,779.59,791.77
5/3/2002,772.15,764.82,782.26,765.8,765.8,780.01,791.27
5/2/2002,785.3,774.59,786.37,774.59,774.59,780.39,790.86
4/30/2002,777.01,773.14,783.92,783.92,783.92,780.8,790.59
4/29/2002,777.29,773.33,780.37,777.81,777.81,781.19,790.24
4/26/2002,787.36,782.83,791.85,783.04,783.04,781.63,790.15
4/25/2002,792.05,776.91,792.16,784.96,784.96,782.01,789.75
4/24/2002,801.49,794.19,805.32,795.58,795.58,782.35,789.22
4/23/2002,804.3,796.98,807.62,802.93,802.93,782.69,788.52
4/22/2002,806.52,798.29,807.97,803.03,803.03,783.02,787.49
4/19/2002,803.08,800.4,810.17,809.37,809.37,783.34,786.48
4/18/2002,808.73,804.2,814.92,807.03,807.03,783.72,785.27
4/17/2002,811.95,808.04,816.02,808.05,808.05,784.14,784.25
4/16/2002,796.7,796.18,807.57,807.35,807.35,784.58,783.52
4/15/2002,788.42,785.66,793.21,790.92,790.92,785.08,782.95
4/12/2002,783.77,781.81,788.16,785.94,785.94,785.61,782.72
4/11/2002,796.1,782.18,798.17,782.26,782.26,786.08,782.41
4/10/2002,782.84,780.62,796.78,794.52,794.52,786.53,782.4
4/9/2002,787.66,785.39,790.79,786.17,786.17,786.94,782.35
4/8/2002,792.33,778.51,792.43,781.78,781.78,787.47,782.3
4/5/2002,798.16,792.67,798.73,794.33,794.33,788.01,782.38
4/4/2002,807.9,796.16,809.25,798.24,798.24,788.44,781.97
4/3/2002,812.07,806.47,813.37,811.59,811.59,788.87,781.49
4/2/2002,817.28,812.36,819.66,812.85,812.85,789.25,780.65
3/28/2002,811.23,811.15,820.29,819.84,819.84,789.61,779.87
3/27/2002,810,805.1,810.12,808.82,808.82,789.97,779.03
3/26/2002,801.48,801.48,811.16,808.91,808.91,790.43,778.23
3/25/2002,805.9,803.63,812.54,804.16,804.16,790.96,777.68
3/22/2002,809,803.38,810,806.82,806.82,791.47,777.01
3/21/2002,801.79,801.16,808.42,803.22,803.22,792.06,776.61
3/20/2002,811.05,805.13,813.26,806.32,806.32,792.69,776.15
3/19/2002,808.22,808.14,812.75,811.74,811.74,793.31,775.86
3/18/2002,804.25,803.43,811.39,807.73,807.73,793.94,775.37
3/15/2002,793.65,788.94,800.65,800.65,800.65,794.59,775.11
3/14/2002,792.15,790.2,796.22,793.16,793.16,795.21,775.16
3/13/2002,797.49,790.93,802.29,790.93,790.93,795.89,775.37
3/12/2002,797.78,790.19,798.69,795.47,795.47,796.57,775.35
3/11/2002,802.64,798.86,808.25,800.56,800.56,797.3,775.45
3/8/2002,802.8,799.31,809.42,804.69,804.69,798.04,775.34
3/7/2002,805.86,800.21,810.16,803.29,803.29,798.73,774.85
3/6/2002,792.55,790.19,800.01,796.98,796.98,799.49,774.37
3/5/2002,795.61,793.23,801.79,795.72,795.72,800.26,773.72
3/4/2002,788.74,788.56,801.18,798.73,798.73,801.08,773.23
3/1/2002,774.07,772.14,781.26,779.42,779.42,801.84,772.69
2/28/2002,764.4,760.65,776.68,774.53,774.53,802.7,772.58
2/27/2002,763.18,761.05,769.61,769.61,769.61,803.54,772.1
2/26/2002,757.01,755.36,763.36,756.85,756.85,804.35,771.9
2/25/2002,746.91,740.61,751.18,751.17,751.17,805.25,772.26
2/22/2002,744.46,737.51,745.26,741.26,741.26,806.13,772.9
